"Mean.Utah.1","Mean.Port.1","Mean.GDD.1","Spring.Temp.1","Site Num..1","Mean.Utah.2","Mean.Port.2","Mean.GDD.2","Spring.Temp.2","Site Num..2","Mean.Utah.3","Mean.Port.3","Mean.GDD.3","Spring.Temp.3","Site Num..3","Mean.Utah.4","Mean.Port.4","Mean.GDD.4","Spring.Temp.4","Site Num..4","Mean.Utah.5","Mean.Port.5","Mean.GDD.5","Spring.Temp.5","Site Num..5","Mean.Utah.6","Mean.Port.6","Mean.GDD.6","Spring.Temp.6","Site Num..6","Mean.Utah.7","Mean.Port.7","Mean.GDD.7","Spring.Temp.7","Site Num..7","Mean.Utah.8","Mean.Port.8","Mean.GDD.8","Spring.Temp.8","Site Num..8","Mean.Utah.9","Mean.Port.9","Mean.GDD.9","Spring.Temp.9","Site Num..9","Mean.Utah.10","Mean.Port.10","Mean.GDD.10","Spring.Temp.10","Site Num..10","Mean.Utah.11","Mean.Port.11","Mean.GDD.11","Spring.Temp.11","Site Num..11","Mean.Utah.12","Mean.Port.12","Mean.GDD.12","Spring.Temp.12","Site Num..12","Mean.Utah.13","Mean.Port.13","Mean.GDD.13","Spring.Temp.13","Site Num..13","Mean.Utah.14","Mean.Port.14","Mean.GDD.14","Spring.Temp.14","Site Num..14","Mean.Utah.15","Mean.Port.15","Mean.GDD.15","Spring.Temp.15","Site Num..15","Mean.Utah.16","Mean.Port.16","Mean.GDD.16","Spring.Temp.16","Site Num..16","Mean.Utah.17","Mean.Port.17","Mean.GDD.17","Spring.Temp.17","Site Num..17","Mean.Utah.18","Mean.Port.18","Mean.GDD.18","Spring.Temp.18","Site Num..18","Mean.Utah.19","Mean.Port.19","Mean.GDD.19","Spring.Temp.19","Site Num..19","Mean.Utah.20","Mean.Port.20","Mean.GDD.20","Spring.Temp.20","Site Num..20","Mean.Utah.21","Mean.Port.21","Mean.GDD.21","Spring.Temp.21","Site Num..21","Mean.Utah.22","Mean.Port.22","Mean.GDD.22","Spring.Temp.22","Site Num..22","Mean.Utah.23","Mean.Port.23","Mean.GDD.23","Spring.Temp.23","Site Num..23","Mean.Utah.24","Mean.Port.24","Mean.GDD.24","Spring.Temp.24","Site Num..24","Mean.Utah.25","Mean.Port.25","Mean.GDD.25","Spring.Temp.25","Site Num..25","Mean.Utah.26","Mean.Port.26","Mean.GDD.26","Spring.Temp.26","Site Num..26","Mean.Utah.27","Mean.Port.27","Mean.GDD.27","Spring.Temp.27","Site Num..27","Mean.Utah.28","Mean.Port.28","Mean.GDD.28","Spring.Temp.28","Site Num..28","Mean.Utah.29","Mean.Port.29","Mean.GDD.29","Spring.Temp.29","Site Num..29"
2220,115.805696337668,139.606580929452,9.54806430271316,1,1872,101.688960422514,74.7502226552919,7.10064500257854,2,1836,103.10109373506,95.6532745849719,7.96983853153764,3,1836,98.8126128741916,114.851639590887,8.29129013725587,4,2124,113.695982400285,72.0873372911227,7.3058062883154,5,2124,113.506425807031,81.4319909329969,7.70354821490905,6,2388,117.771256947583,69.4116679334814,6.94629016731896,7,2280,114.79705213569,73.3836120088937,7.28419338557268,8,1896,97.3290884269485,94.7970318838969,7.76999982632697,9,1860,102.740000060018,82.5441931342433,7.39919338300223,10,2376,123.016064773616,98.933541252105,8.32080626562839,11,2028,114.69441926644,145.103768371482,9.44645140175858,12,1812,101.860719216638,73.9634828312033,7.03161274605701,13,2148,114.417282305333,150.897908265201,9.90145139158854,14,1896,112.537923259482,130.68906104951,8.95322560633142,15,1860,108.603139470951,91.7661429692902,7.48532241333516,16,2016,110.156949353377,168.271228884489,10.5953223438212,17,2052,112.835260035004,129.333930370564,9.01967721774934,18,2088,111.240241991396,110.440905797292,8.64290303262251,19,2184,115.838852015056,61.4728427765259,7.07145145484396,20,1884,104.703279936091,114.4489589059,8.50161271319995,21,2460,121.072715483092,184.202440293658,11.2712900706477,22,1980,110.475875533543,116.275513790266,8.37451594184724,23,2244,119.300000625798,101.874327326313,8.6008062593699,24,1980,105.985988781938,145.708873155672,9.82612881262697,25,2016,109.244521770439,112.192335915389,8.2422578802873,26,1980,107.024536118583,140.502604848107,9.36564495195184,27,1992,105.92943272087,155.488254481813,10.6049997629598,28,2244,118.757859514569,106.227741953466,8.43596755337691,29
2268,110.292438887597,134.999190199353,9.24951592228946,1,1440,88.0683012929059,108.758445676329,7.37693531898361,2,1560,93.2802650614485,108.488877905921,7.69161273130486,3,1464,87.5018032712735,104.937610841883,7.27112886973567,4,1824,104.510509992465,100.400337232917,7.58322563695331,5,1860,103.452181066398,118.229989711679,8.30145142735132,6,2304,110.34396645496,69.7963368070164,7.60645144288578,7,2004,105.000082050041,110.748705137674,8.08096756131178,8,1392,87.012019975462,105.390799217457,7.40032241523506,9,1488,90.0016396681641,117.954463707898,7.86967724345384,10,2316,116.163635200679,106.501237073969,8.68596754778897,11,1860,103.037658743584,146.208138910179,9.41387075732552,12,1404,88.0242228827002,112.838528539314,7.51709660617334,13,1992,110.787656840316,148.747589921261,9.77612881374455,14,1764,101.596812219593,133.584022739993,8.85999980196357,15,1524,90.7428302207671,107.466082426712,7.42983854360758,16,1908,104.648564696456,150.196362484571,9.60596752722537,17,1836,102.984035495409,139.088041943199,9.10193528042686,18,1968,104.084379391727,55.5128809219614,6.0616127677382,19,1968,103.933698064696,108.802765466457,8.06048369080189,20,1668,96.0411756828286,169.828937697471,9.91499977838248,21,2280,111.011624126064,83.0923973559459,8.06580627132808,22,1572,91.5018590488323,133.265724218707,8.65145141952821,23,2172,110.931392829415,94.7881410708131,8.37048368387285,24,1572,91.6850643092067,159.40214124487,9.48693527182144,25,1656,94.2148179729083,123.916569371236,8.3009675563944,26,1800,99.6755220586368,193.610197671949,10.814515887309,27,1704,97.0531216653059,129.438006696063,9.55096752845472,28,2280,111.864336958139,97.8587752297103,8.26435465398695,29
1788,89.6532653384166,115.815582985431,9.55516107674808,1,1776,83.0948260142032,79.3664305560852,7.48822563907672,2,1644,86.2303236771663,104.101534539429,8.74919335282738,3,1560,77.8058179223158,99.0316154096732,8.27225787961675,4,1896,89.2108638306901,69.4296477923664,7.31387080426418,5,1824,89.9689087203636,89.7580037041068,8.26241917015925,6,1860,93.5075115072405,93.9160770510017,8.69338690246185,7,1872,90.9071559393168,92.8064437127235,8.7543546430346,8,1584,76.76396594755,110.397395945407,9.21612882626153,9,1656,83.4297619281124,107.376957550632,9.24225785793556,10,1764,89.8531760339216,116.624851218568,9.18758043980286,11,1680,94.5559526985516,143.867804509707,10.0109675181729,12,1656,83.0631294730214,103.763690163253,9.05161270090649,13,1596,89.0820650267223,72.4293384399764,7.31435467522111,14,1716,92.2974296390572,112.18750495191,8.77887077151888,15,1752,91.4911616038066,86.6974456896409,8.5625804537727,16,1584,88.7609728235624,174.319605793506,11.1540320087525,17,1656,91.6616377963793,152.262162940424,10.5261287969807,18,1560,87.6322504399389,110.168963604829,8.9316127035887,19,1812,87.1965995266666,96.2297799275642,8.95241915473654,20,1692,85.614131042527,124.87406994075,9.86887074715548,21,1788,88.3062782498857,93.9097865945013,8.64499980676919,22,1764,88.6675890490013,124.054550518543,9.7587094592952,23,1992,98.3360235535144,88.1703074910129,8.65661270973543,24,1716,83.6464959000132,132.651401580906,10.0398384852695,25,1728,84.8145210878987,103.162849026647,9.09548366766784,26,1692,88.3800459699514,169.253076968852,11.0295158825034,27,1716,83.8800638827866,154.571516365683,10.5974191179679,28,1824,90.2997714506479,106.65209045267,9.12822560241987,29
2316,115.977254183582,129.308306566529,9.14096753761893,1,1680,89.1656430901803,48.8585576177516,6.01016115598501,2,1836,105.216293960076,92.2554526454725,7.82903208307201,3,1680,92.597160100419,74.1006064546106,7.23209661254359,4,2016,108.581717650752,72.2691768991474,6.57225791761471,5,2100,109.460944376628,77.6141032797308,7.04758048763559,6,2172,112.031836991396,76.2665235534009,5.51403213481629,7,2076,111.254571077441,83.4222090493063,6.86967726580558,8,1788,90.8771696965745,78.0336742751455,7.54887079901152,9,1776,100.982839774574,103.12554954652,8.50435464862253,10,2424,121.595747833528,101.95690116872,7.92967724211274,11,2100,111.027713223656,142.284523208921,9.73209655666424,12,1644,90.6350778253928,72.5213956877893,7.0429030683853,13,2292,117.808292541124,91.2334408963589,8.072903045363,14,2064,109.171982919967,124.9492682054,9.04419334623362,15,1764,98.5590390677254,90.0682702546327,7.48725789716287,16,1968,110.299953049262,198.615894799001,11.6661287714998,17,2052,110.351911512352,122.858573905443,8.95693528366786,18,2016,111.607793440667,102.836637351147,8.20661271979371,19,2100,110.825419548668,15.8502953221704,3.49967734113095,20,1896,105.159100040894,114.984491894002,8.99790302468764,21,2256,117.675007285801,81.3102894990849,6.63596759361005,22,1872,100.30776166153,100.056201964807,8.1012901415027,23,2292,117.973331526434,95.6046795352508,8.18919336534436,24,1872,104.894793959983,114.542090351313,9.11145140924641,25,1896,107.106249126723,118.293951254522,9.13096753784245,26,1968,107.590783463316,146.8497462113,10.063225581521,27,1920,101.356826476996,179.896566512549,11.1891932982891,28,2268,116.177531429149,110.430787128571,7.81951595425245,29
2256,111.317524227205,57.8867281966581,7.56774176633166,1,1848,98.3290692153355,28.3170934766158,6.2698385695356,2,1968,104.82853767826,41.5277555895125,6.89596758779859,3,1668,96.8019093634335,35.5273562431342,6.73274178499536,4,2100,107.03420305389,41.8735464836952,6.9816127471746,5,2184,113.629139536232,51.2895167774748,7.22483854818969,6,2016,103.664905600211,45.4978689916214,7.04451597157505,7,2148,109.887052572427,42.2774706352293,6.97338694090685,8,1764,95.7540660459772,29.8532255956234,6.392419211957,9,1932,99.7802139317699,35.4113374669854,6.47870953260891,10,2556,119.385260481003,65.1207936955413,7.98419336992646,11,2316,114.433725175274,72.0200513780767,7.98693530534905,12,1776,97.5798602394378,33.1279477696679,6.46967727474628,13,2688,123.05391884842,81.4309851590839,8.39161271565864,14,2232,112.474555127126,43.6621783319621,6.91419339384283,15,2052,108.579295553055,31.5429415937368,5.51758052183375,16,2184,114.634478896585,145.294822509895,10.0869352584104,17,2292,114.188981046887,66.2673698648446,7.80580627713953,18,2304,114.074875086006,55.7286779633255,7.69870950533978,19,2160,111.942827059214,43.0674384974222,6.82741920223399,20,1968,106.15475700208,114.726274274071,8.92419334891583,21,2508,117.27419734328,52.6408808486226,7.47564499419663,22,2064,107.748354865631,27.1346188245991,5.8612901915706,23,2112,111.320579209384,41.1973644438448,6.27693534357053,24,1944,102.269963553038,40.9308232798076,6.7206450110722,25,1956,105.151535974414,51.2134798574382,7.12758048584745,26,2088,110.125933426582,65.6615692146524,7.7717740198357,27,2064,109.528760602725,114.969214320577,8.74677399804275,28,2424,114.038211500073,70.7076538292951,7.99790304703938,29
2220,113.527880658195,136.228395947887,9.57403204406822,1,1764,101.632967266505,58.3255018020696,6.59306436876256,2,2028,109.802894667776,82.2295153577821,7.78661272918145,3,1632,96.2009867351755,98.1753853064134,8.43306432763535,4,2088,112.809472139143,82.9082568892406,7.97096756377047,5,2208,117.804877211163,74.0798618420885,7.34064499721412,6,2304,113.229366258808,84.0600797994764,6.28806437557984,7,2136,112.881313894078,95.3370602083025,8.53177400284837,8,1692,97.9768829045637,68.620623422502,7.09274177694873,9,1944,106.376130538771,95.8349324637889,8.36096755505329,10,2424,119.039690042711,87.7127727951991,7.50629015480198,11,2136,114.605528199646,141.99202306086,9.92161268146048,12,1800,101.156152666902,84.0063439573886,7.93725788710459,13,2496,120.844785987191,97.0800933280685,8.40596755404746,14,1992,113.45183438887,98.6696302335666,8.34225787805213,15,1680,105.07756132357,76.897503567455,7.74016111731649,16,2208,117.394516535461,138.278973691714,9.78532236192616,17,2148,115.6501863507,123.230253358531,9.31596753370738,18,2208,117.230834891268,83.8786144350713,7.79467724513022,19,2244,115.15382628328,105.516877871926,8.87516109194727,20,2004,112.193744555981,84.5382630913382,7.93370950008712,21,2400,113.852825852813,88.1565619913063,7.52919338009651,22,1836,106.339916531353,114.085634962643,9.44338688569804,23,2232,116.660132934728,88.2925131103667,8.25177400910686,24,1884,107.518421164547,154.7092641394,10.511290087635,25,1968,108.876290439406,160.063985317799,10.6477416974883,26,2040,113.48688604833,165.442422078479,10.8187094356023,27,1968,110.039615826902,117.340771653994,9.49822559414972,28,2244,113.344368175809,88.1023274956491,7.48032241344692,29
2628,123.412176141453,79.1801704055423,8.08661272247592,1,1980,99.8955270323917,40.5677085426773,5.69145148568937,2,2184,108.281841026382,48.9549302217172,6.20967728055773,3,1992,102.566743216168,56.3308304906596,6.3535482450839,4,2460,116.231044253957,31.5392324644379,5.65725793806656,5,2520,118.692686360018,42.5950277426582,6.37499985750765,6,2820,124.022057679298,27.8645068653059,5.90435470673706,7,2460,116.910152304832,41.7125086864524,6.28258050473467,8,2124,103.311463934636,54.5587640712721,6.22338695767065,9,2124,108.301095040853,52.8875429887148,6.11177405693959,10,2940,127.873594016086,53.0899749762418,7.10403209927702,11,2316,112.305036683731,63.6980889396022,7.00967726267634,12,2004,101.922410146034,45.175250155426,5.65145148658344,13,2472,120.150771451673,67.8753769758141,7.56887079856449,14,2136,109.061584077103,64.7841893604958,7.08451597068098,15,2028,108.260029701835,51.6184165330481,6.14758050775216,16,2148,110.481712100066,159.374954616756,9.97935461565372,17,2280,111.902919071937,74.0691021760821,7.54258047657148,18,2268,111.027153265049,61.5032395383446,7.01967726245282,19,2652,121.478940258824,35.7733053247319,5.97032244719805,20,2232,108.636316330576,67.6731265796717,7.11322564745863,21,3060,128.178401488068,34.8362922458893,6.2151611514029,22,2028,106.001504090177,51.363603555317,6.16629018475332,23,2904,128.307208722392,40.6137198891003,6.10193534748208,24,2112,107.681764882155,81.3438568129782,7.62193531350743,25,2124,109.230393247144,50.8713325140872,6.44338695275327,26,2208,108.770662946986,82.0558734577637,7.84306434082288,27,2172,110.846404686203,62.5242341892011,6.98580629546796,28,2784,125.160177155699,36.2156374151238,6.57870953037374,29
1752,98.3378709119621,101.568414448152,7.95887078984731,1,1560,92.402125097123,56.0178137606319,6.23225792521431,2,1596,97.7616767607279,84.1349205011453,7.26854822463206,3,1560,93.6717036243934,79.4382230232362,7.66403208676005,4,1632,96.1614590307903,110.910059589201,7.79854821278563,5,1836,99.7576650213732,71.4604235164478,7.02387081074619,6,1872,105.466696872608,93.7335297457225,7.83983853444337,7,1680,95.3577487368433,86.8229410156106,7.20516112927468,8,1536,92.0928052289305,52.1229055807428,6.53499985393137,9,1572,95.0394864043775,114.934931945303,7.86677401771228,10,1920,103.548207503811,169.370539735961,9.67096752577251,11,1764,101.636188344073,175.456161531938,9.90145139158854,12,1524,93.3794838311221,68.270204980915,6.79967726737021,13,2016,104.570497317642,122.685672309725,8.84403206038499,14,1752,102.23926434242,104.325858033772,7.98161272482286,15,1692,98.3604516225222,137.063927827397,8.51080626138156,16,1680,100.134232922061,155.61673153461,9.32854817858747,17,1704,101.693547898647,134.46411261963,8.76048367515567,18,1668,98.5721243989333,91.3811708414799,7.84999982453883,19,1788,99.1924463272633,145.251246435064,8.87338689843854,20,1680,97.5602013177196,112.063399830866,7.98290304737466,21,1884,103.374001427774,120.346479346984,8.51080626138156,22,1644,97.192279515122,152.660521310944,9.01048366956773,23,1908,107.23367289797,149.47921757317,8.62435464594033,24,1548,96.5868481021117,127.197598171476,8.16887078515344,25,1620,97.509820631365,138.530460388952,8.57596755024767,26,1656,97.7584136713826,147.840135242346,8.95290302569347,27,1668,100.361706631554,150.858046851436,9.33499979134649,28,1860,100.891861746216,119.067675866029,8.51564497095082,29
1452,89.8781709947477,100.185132621082,8.07661272269944,1,1536,83.0156959106157,49.3994118695965,5.13419343362893,2,1512,87.9653829564723,83.9536325731193,6.85338694358905,3,1452,88.238751094676,58.3403469237893,5.8777418041061,4,1440,89.2573727398746,117.00513305627,8.46887077844792,5,1596,95.8590457365687,80.566063483019,7.02645145584979,6,1344,82.3045025294577,64.3945850821223,7.31338693330725,7,1452,89.0077992999324,74.1393130274206,6.95177403816413,8,1548,88.8647755233857,66.1479456216386,6.11209663757754,9,1488,84.7926496489832,87.5584657992092,7.15838693677177,10,1656,101.462118333529,143.555009388779,9.51935462593552,11,1716,96.2713880991556,132.915611996242,9.10080624819403,12,1428,81.9453249294729,107.422635152975,7.61677402330022,13,1968,103.568767837358,117.529063925243,8.86919335014517,14,1764,95.8858469181079,92.2333337905145,7.44387080135845,15,1656,90.2583460134182,92.8533022723895,6.88306436228055,16,1656,93.608572759883,171.815905653938,9.99870945393078,17,1728,94.2610037153861,79.1689441481659,6.85806436283934,18,1776,96.5932408766988,82.2344940557482,7.16516113016875,19,1548,94.462420460397,100.232419369305,7.94338691922566,20,1632,90.7112360946511,94.4744764074562,7.34806435188699,21,1584,93.641805718841,96.6036481217394,8.3259675558356,22,1620,87.8787635919506,118.09356067146,8.09951594799396,23,1896,98.9167188167599,123.024695461767,8.35193529719066,24,1536,88.0900558294521,100.667795961423,7.79258047098354,25,1500,88.5682395571249,74.9492338926823,6.92483855489521,26,1656,93.0021496560721,151.289987180495,9.33290301719981,27,1836,92.2159071870688,144.183479519861,9.07403205524409,28,1512,90.002792194591,102.094553715221,8.29112884693689,29
2160,107.466460393161,65.093402239311,6.74838694593599,1,1656,90.3271040249322,55.4207526159877,6.2085482483249,2,1668,92.4936532037871,70.3695013964062,6.768064364851,3,1548,85.9322761257926,45.1676333943146,5.60145148770103,4,1896,101.727399577035,99.1500615210094,7.89612885576583,5,1884,100.085252342037,57.3198055491047,6.20209663556588,6,1932,98.4104329082641,45.6660296637099,5.74951600052056,7,1992,104.30979844364,74.1323440698106,7.01080629490917,8,1584,82.7473289685813,41.1245598160443,5.11693536949855,9,1548,88.0340699813079,82.221551769202,7.05032242305817,10,2388,112.723986232075,105.857953530425,8.36548368398461,11,1896,99.6760042262159,106.461457181058,8.32451594296482,12,1596,85.2935279107259,94.1552134793948,7.71161273085783,13,2016,105.698064623485,80.2242729122012,7.29483854662507,14,1848,101.359553693118,87.5909140181943,7.44435467231538,15,1692,96.5953346445825,87.1717707475546,7.20209661321414,16,1764,98.8297042235075,188.242053344581,11.012419108692,17,1860,99.4122482440183,90.5562037201417,7.75193531060171,18,1800,99.32001708034,78.1438764049987,7.20467725831775,19,1968,102.009186291898,100.917334744439,8.05258046517209,20,1668,94.593911527193,74.17284718375,6.91935468405004,21,2220,111.731651285107,119.834519042006,8.66629012887396,22,1728,94.9741680418259,131.084010225288,9.21709656817538,23,2340,113.076710077234,134.347595011955,9.28596753437793,24,1548,89.3220448463967,102.020887066356,7.7888707936471,25,1608,91.774371790448,73.8712836455304,6.71903210788244,26,1824,97.0140710560251,149.401328623704,9.73532236304374,27,1728,95.558248666086,145.958341681295,9.80983849041044,28,2160,112.523049335083,119.704685884832,8.6627417418565,29
