"siteslist","cc","meanmat","varmat","sdmat","meanlo","varlo","sdlo","meanutah","meangdd","matslope","matslopese","matslopelog","matslopelogse","meanmatlo","varmatlo","sdmatlo","matslopelog_exp"
30,"1950-1960",5.45928676322133,3.47502643704275,1.86414227918438,119.6,77.3777777777778,8.7964639360244,2061.6,91.0400831779029,-3.16901514590611,1.23613106176072,-0.103400080426695,0.0502806813991873,7.85748369533929,0.852686048134707,0.923410010848218,0.901766122326588
30,"2000-2010",6.45515559342094,1.02568001842337,1.01275861804448,101.9,96.7666666666667,9.83700496424937,2112,45.2434531628278,-3.59002210929015,3.19091786347255,-0.215751970037063,0.202705226243745,5.57295148833805,1.89057084882978,1.37498030852437,0.805935173156549
31,"1950-1960",5.25348348913287,3.0210612690658,1.73812003873893,117.5,89.6111111111111,9.46631454744195,2084.4,70.1029382830671,-3.67538266496398,1.42098961723957,-0.12234172925139,0.0558637940954112,7.00362887571476,0.385916633517058,0.621221887506435,0.884845939090721
31,"2000-2010",5.77186872344769,1.19570583773593,1.09348335046124,115.9,46.1,6.78969807870718,2149.2,74.6033173337285,-4.33797463604283,1.57069289114081,-0.220075857295342,0.0836834487793705,7.03558048790381,0.716584978950084,0.846513425144625,0.802457923365924
32,"1950-1960",5.09644250903645,3.2729975950335,1.80914277906237,116.7,69.5666666666667,8.34066344283635,2055.6,71.6341131765084,-3.71493472047508,0.965271069181344,-0.135449823677529,0.0383471565025063,6.98779016639136,1.04795708721441,1.023697751885,0.873322981964695
32,"2000-2010",6.19426215662942,1.04204487563023,1.02080599313985,107.1,22.5444444444444,4.74809903481851,2122.8,60.0109942975452,-2.53465998531323,1.37887228583156,-0.152732724073925,0.0805374150638366,6.63712888390667,0.943861871322101,0.971525538172878,0.858359109881072
33,"1950-1960",4.97478677405075,2.88216946744233,1.69769533999547,121.2,72.1777777777778,8.4957505717728,2416.8,75.0190400216479,-4.5797562335778,0.71315292579488,-0.164710122469298,0.0352656792675421,7.44504822068698,0.50116140117132,0.707927539492087,0.848139525048419
33,"2000-2010",6.09712281453835,1.91976274891669,1.38555503279974,109.2,86.6222222222222,9.307106006822,2414.4,51.733853558083,-4.88616168751992,1.62967559146231,-0.265173897684359,0.088967006437805,6.76045146179536,0.696997025148889,0.834863476952303,0.767072546237365
34,"1950-1960",5.63600807074671,2.79698188555073,1.67241797573176,121.9,21.8777777777778,4.67736868097628,2113.2,81.6844465121012,-0.731961550081759,0.954342416818505,-0.0242035053115534,0.0365953505920461,7.56222563742269,1.9948920185795,1.4124064636568,0.976087050645158
34,"2000-2010",6.4520408393922,0.796263032053349,0.892335717122961,113.6,35.3777777777778,5.94792213951879,2176.8,80.7621283269527,-3.09663024159904,2.08688296626715,-0.171720705942843,0.118848517732463,7.43217725323273,0.970271648439555,0.985023679126322,0.842214365790238
35,"1950-1960",7.96253260890877,3.00402900430717,1.73321349068924,108.9,109.877777777778,10.4822601464464,2474.4,110.222347702148,-4.89196094532783,1.25725501271945,-0.309423872416218,0.0951224691615703,8.78009657794309,0.528489600608693,0.726972902251998,0.733869636994345
35,"2000-2010",8.79018832811414,1.34201690535399,1.15845453314059,97.2,30.4,5.51361950083609,2280,88.8480717380066,-3.01480943510224,1.30208466471946,-0.27027007045645,0.111084136579999,7.88756433982823,0.852850854752383,0.923499244586796,0.763173355925573
36,"1950-1960",5.63068020201334,3.3614419307883,1.83342355466169,123,119.555555555556,10.9341463112378,2395.2,104.78691386894,0.533801939505037,2.10005365234017,0.00838414270019731,0.0845525451275032,8.2449352995823,5.53888674626455,2.35348395921123,1.00841938805645
36,"2000-2010",6.58391788562485,1.33494975190302,1.15540025614633,113.2,41.9555555555556,6.47731082746193,2397.6,74.7962096514303,-4.9169324668787,0.952125286877846,-0.269079792092436,0.0571379196823779,7.43346757578453,0.629608101406873,0.793478482006206,0.764082285491411
37,"1950-1960",5.57747528516978,3.53696008972813,1.88068075167694,116.8,37.7333333333333,6.1427463998877,2152.8,79.3010672758927,-2.81220410792105,0.587346040312095,-0.102818978943738,0.0282207379540802,7.43359660803971,1.70309790079934,1.30502793104184,0.90229029224076
37,"2000-2010",6.40430313554119,1.07481132770243,1.03673107781258,112.7,40.4555555555556,6.36046818682049,2145.6,73.9097996997028,-5.4008757696848,1.02896926356572,-0.314251979988217,0.0597534089624729,7.22225790308608,0.894703827502754,0.945887851440515,0.730334975173125
38,"1950-1960",4.07500810563778,3.89234471155807,1.97290261076366,121.1,94.5444444444445,9.72339675444978,2092.8,67.525117208245,-2.73830919029687,1.44877130788121,-0.0184638734052678,0.0205487456220696,6.52498372512299,2.7010966733896,1.64350134572187,0.981705539629349
38,"2000-2010",4.87883595652329,1.31008083635554,1.14458762720708,110.8,36.4,6.03324125159934,2060.4,43.6700908981244,-3.77950779051739,1.29903165370149,-0.1729909612888,0.0542407543414144,5.60220955220021,0.523427546551248,0.723482927615606,0.841145217678963
39,"1950-1960",5.71460642964564,2.58484935113878,1.6077466688315,114.1,132.988888888889,11.5320808568484,2516.4,62.6064759721743,-6.1908677475359,1.28074849132933,-0.272544049705096,0.0720552459162898,7.019177262464,0.959421447745277,0.97950061140628,0.761439887233974
39,"2000-2010",7.34150803262582,1.95975920977316,1.39991400084904,102,32,5.65685424949238,2490,66.4281811997521,-2.39997323886628,1.14938380561642,-0.17462001426095,0.0771105277161577,7.08804822866655,1.21552490490565,1.10250846024221,0.83977606307757
40,"1950-1960",5.72115560982712,3.84939255008123,1.9619868883561,127,101.333333333333,10.0664459136943,2239.2,127.332043946585,-3.65810080536615,1.27194724127187,-0.123682808399875,0.0555419072043952,9.21841914879098,2.48383420391365,1.57601846560047,0.883660085991346
40,"2000-2010",6.33168018634477,1.12155138055641,1.05903322920313,110.1,33.8777777777778,5.82046199006383,2271.6,65.764557071202,-3.93978808392244,1.35481757555352,-0.204889898129405,0.0752713921344449,6.96830629585912,0.892826750756972,0.944895100398437,0.814737015542757
41,"1950-1960",4.42908186821542,3.79806503490733,1.94886249769124,118.6,92.2666666666667,9.60555394897487,1936.8,69.8680098106455,-3.83090469540823,1.0964283511596,-0.0978895642041319,0.0399765391063007,6.82303210555786,1.07504891020264,1.03684565399226,0.906749035776158
41,"2000-2010",5.58324577684407,1.32731735265031,1.15209259725523,113.2,21.5111111111111,4.63800723491362,2022,66.8783649887791,-3.3086800087634,0.810793841742952,-0.172024692439886,0.0402401508227829,6.79422565458883,0.825653054777331,0.908654529938266,0.841958382905063
42,"1950-1960",5.17415562205352,3.49826896041473,1.87036599638005,131.6,91.1555555555556,9.54754185932461,2386.8,106.676915076136,-3.71309109670455,1.23846106411425,-0.114879707955517,0.042522018851059,8.50311271316643,0.837314721789846,0.915049026986995,0.891473374612036
42,"2000-2010",6.14326215776935,1.76677123070294,1.32919946987009,106.8,58.6222222222222,7.65651501808899,2370,54.4187102529804,-4.17387081731881,1.40353252906938,-0.240640753492561,0.0750685775933153,6.37645147037843,1.86328455654744,1.36502181541082,0.786123987963694
43,"1950-1960",4.63098350304683,3.58721174653394,1.89399359727902,120,162.666666666667,12.7540843131393,1933.2,84.0975273504353,-4.89102837370722,1.63646378846996,-0.123639085713089,0.0593926042069404,7.29296757892496,1.78553089601593,1.33623758965834,0.883698722829159
43,"2000-2010",5.67280315189149,0.913552555237343,0.95579943253663,108.9,36.7666666666667,6.0635523141692,2068.8,52.6043992253198,-3.42569436719961,1.88780403493115,-0.181721385749925,0.103799590117513,6.19527405507322,1.53238767025285,1.23789646992503,0.833833625985589
44,"1950-1960",5.76940970710922,3.03857248920628,1.74315016255235,116.1,182.988888888889,13.5273385737509,2510.4,78.7123593940435,-5.46784462460826,1.94694207055538,-0.237100616508367,0.0900452622587731,7.42416112437964,2.36394796808901,1.53751356679836,0.788911906462692
44,"2000-2010",7.53944245443114,1.55682839616922,1.24772929602908,101.3,30.6777777777778,5.53875236653326,2314.8,69.3453683151363,-2.89614654319218,1.18941371135422,-0.22161466199966,0.0862632466459669,7.03266113313035,1.23659274302038,1.11202191660973,0.801224046929341
45,"1950-1960",5.55816381019159,3.76146024004335,1.93944843706744,113.7,204.9,14.3143284858215,2197.2,74.3153997960378,-5.02598611438615,1.91092219220788,-0.17404364430989,0.0754042613351449,7.06372564856504,2.10669568828379,1.45144606799005,0.840260224280529
45,"2000-2010",6.47356542907503,1.04008262580006,1.01984441254539,101.6,54.2666666666667,7.36659125149934,2199.6,55.6808775632189,-5.13933866814783,1.79452431068155,-0.325725266572143,0.108257282945565,6.37058050276772,1.3549651157493,1.16402968851713,0.722003518687969
