"siteslist","cc","meanmat","varmat","sdmat","meanlo","varlo","sdlo","meanutah","meangdd","matslope","matslopese","matslopelog","matslopelogse","meanmatlo","varmatlo","sdmatlo","matslopelog_exp"
6,"1990-2000",6.07050806103488,1.03027350466133,1.0150238936406,114.5,48.9444444444444,6.99603062060512,2007.6,59.9468665784702,-4.148349260039,1.94606852962361,-0.205009822133295,0.100344871791919,6.65666114153461,0.982938625558584,0.991432612716862,0.814639314876181
6,"2000-2010",6.20151625482793,1.45901341569612,1.20789627687816,108.1,45.8777777777778,6.77331364826536,2030.4,63.2612413473732,-4.89034382908217,0.970110883453594,-0.280384156681676,0.0607601443089015,6.61743533595976,0.602646934847075,0.776303378098456,0.755493457842308
7,"1950-1960",5.29541791442507,3.55176073203881,1.88461155998758,113,87.3333333333333,9.34523051258412,2313.6,56.3718449511102,-4.08027945977017,0.99624689154495,-0.147738535654473,0.0456739405082795,6.45458050089017,0.525304752791759,0.724779106205304,0.862656639411095
7,"1990-2000",6.46656542923149,1.00752192702571,1.00375391756432,114.4,27.8222222222222,5.27467745196066,2336.4,73.9662372288614,-0.848683639745785,1.83351588445903,-0.0351110789074213,0.0959966025997456,7.29470951436989,0.449970004165036,0.670798035302009,0.965498163819781
7,"2000-2010",6.24874576196899,1.12113757126438,1.05883783992847,114.1,32.9888888888889,5.74359546703012,2520,67.7655046922742,-4.45939602378505,1.09191724009383,-0.228623885622694,0.0653835703320186,6.85022565333713,0.962167278065349,0.980901258060845,0.795627724262672
8,"1950-1960",5.56853266241884,3.51027393076403,1.87357250480573,114.9,126.766666666667,11.2590704175197,2418,72.3438144714077,-4.96220947153199,1.19841135683211,-0.197365689718197,0.0566932254266309,7.13416113086165,0.827787081737083,0.909828050643133,0.820890387243172
8,"1990-2000",6.753467062163,0.890282712821521,0.943547938804129,119.6,42.7111111111111,6.53537383101465,2356.8,105.467337926633,-2.4729746509944,2.28744315340079,-0.120931267472523,0.121843394257704,8.41509658610147,0.776401168899497,0.881136294167648,0.88609486103928
8,"2000-2010",6.71372935813317,1.55211674845068,1.2458397763961,118.7,46.6777777777778,6.83211371229854,2648.4,88.7333472611926,-3.74134160027149,1.41756783345346,-0.204645337443624,0.0803672556906834,7.81979014779471,0.63491412961227,0.796814990830538,0.814936292552677
9,"1950-1960",6.14795887897585,3.54164573204309,1.8819260697602,113.1,60.1,7.75241897732572,2367.6,71.4934670317212,-3.32843644329263,0.8581246204404,-0.144246862293965,0.0450798950085741,7.23691919308096,1.07972613077052,1.03909871079244,0.865674019405261
9,"1990-2000",7.08707361208336,0.699446791644294,0.836329355962287,106.9,89.8777777777778,9.48038911531472,2314.8,89.6304152078159,-2.95225112397956,3.86947332759213,-0.202199148855336,0.257377076580666,7.93437079039492,0.899875502898805,0.948617680047555,0.816932220624662
9,"2000-2010",6.94174574647923,1.49268858036469,1.22175635065454,112.9,54.5444444444444,7.38542107428171,2514,65.3498594028578,-3.27726567582598,1.79584952293374,-0.184140026304417,0.10624380178381,6.90856436171058,0.604861664774657,0.777728528970525,0.831819319086204
10,"1950-1960",4.97478677405075,2.88216946744233,1.69769533999547,120,43.7777777777778,6.61647774709307,2416.8,66.7647023443001,-3.02380175533311,0.86932433643309,-0.107825588362803,0.0373457634386835,7.05640306808355,0.894640999722004,0.945854639848008,0.897784166782571
10,"1990-2000",6.39827034879079,0.758690005275885,0.871028131162183,121.2,35.9555555555556,5.9962951524717,2414.4,94.7622106899506,-3.95628240449242,1.99184145110373,-0.19243402887908,0.0959757149278401,8.23608046107054,0.747165211425111,0.864387188374001,0.824948739201503
10,"2000-2010",6.09712281453835,1.91976274891669,1.38555503279974,120.8,33.5111111111111,5.78887822562464,2709.6,81.5773982390617,-3.2596629260206,0.924016930512,-0.155675962556524,0.0475654111473303,7.81401595437539,0.953251642263192,0.976346066854981,0.855836468505631
11,"1950-1960",5.3658113554746,3.64037148982026,1.90797575713641,113.8,87.2888888888889,9.34285228872259,2359.2,67.7295275161527,-4.14770356654314,0.920229045174925,-0.15123752388448,0.0434425399569905,7.01946758503815,0.973135926262722,0.986476520887711,0.859643488547108
11,"1990-2000",6.427040839951,1.01121249241957,1.00559061870106,112.3,19.3444444444444,4.3982319680122,2371.2,71.2161881098425,-0.832286373618858,1.51810940881631,-0.0384252658718433,0.0800283171283727,7.23870951562158,0.503952989380438,0.709896463845565,0.962303618974546
11,"2000-2010",6.31436051460074,1.1887671372787,1.09030598332702,113.4,30.7111111111111,5.54176065083211,2536.8,59.6463413873832,-4.02674750366583,1.0965699870164,-0.204406506564664,0.0662278350837556,6.66679017356627,0.674775530304598,0.821447216992424,0.815130947747634
12,"1950-1960",5.0204179205718,3.40380147740315,1.84493942377606,114.8,43.9555555555556,6.62989860824097,1861.2,62.3524519187697,-3.08307589072979,0.652716352533108,-0.095659004445517,0.0249887113752699,6.72366114003704,1.08873047537898,1.0434224817297,0.908773851082772
12,"1990-2000",5.78948347715234,0.869164336089336,0.932289834809613,115.7,8.01111111111111,2.83039062871384,2025.6,59.1756780636663,-1.97884834269582,0.814032108412897,-0.0929482232538586,0.0363591357926754,6.57516114335627,0.897773367196728,0.947509032778436,0.91124068015209
12,"2000-2010",5.93222117887993,1.52687478833808,1.23566774997896,110.3,29.5666666666667,5.43752394630742,2090.4,68.9553640705552,-3.18715522437818,1.07274262970701,-0.167536469487445,0.061451301622367,6.75427404257859,1.25374509512677,1.1197075935827,0.845745772811563
13,"1950-1960",5.29587693080825,3.75494549347741,1.93776817330593,117.2,82.4,9.07744457432817,2023.2,69.7768696536094,-3.45934399952091,1.11676610123008,-0.114929521732239,0.0482483039249378,6.92899984512478,0.798606784741165,0.893648020610556,0.891428968062437
13,"1990-2000",6.17542609147666,0.746073514380006,0.863755471403803,117.4,8.48888888888889,2.91356978445495,2110.8,78.7397180786343,-1.45850149775047,1.07534062953861,-0.063967369412741,0.0515917330606432,7.35225790018035,0.742067760791605,0.861433549840964,0.938035607684094
13,"2000-2010",6.20114740237716,1.12631295541297,1.0612789244176,114.2,37.2888888888889,6.10646287869573,2248.8,77.0228123829539,-4.39347996584324,1.31360070603271,-0.238888696811142,0.0791220383246986,7.10956435721788,0.808039188354646,0.898910000141642,0.787502529037636
14,"1950-1960",6.21854904133246,3.41765919364591,1.84869121100467,116.3,58.9,7.67463354173996,2313.6,84.0976870381993,-2.14440673256209,1.25675861581726,-0.093666643583541,0.0589427160125771,7.70174176333652,1.00841792694009,1.00420014286998,0.910586261424241
14,"1990-2000",7.18450803613504,0.687721724161042,0.829289891510226,116.3,8.01111111111111,2.83039062871384,2250,108.800458021221,-1.08577664640141,1.14399833408708,-0.0587446322397588,0.0669650731774555,8.62245142017641,3.09815286647345,1.76015705733138,0.942947536814144
14,"2000-2010",7.05674574390878,1.3942668194087,1.18079076021482,115.2,17.2888888888889,4.15799096787005,2406,91.5996528470771,-0.112956715003279,1.24434855805591,-0.00634863860240097,0.07450361973503,7.86962885635815,0.67859527576918,0.823768945620785,0.993671471424049
15,"1950-1960",6.58081132831724,2.64321587880819,1.62579699803149,114.7,48.4555555555556,6.96100248208227,2572.8,77.1217498513977,-3.66422912225837,0.783060591539234,-0.1923398764484,0.0461303196578655,7.5832417659852,1.29598690847717,1.13841420778079,0.825026413787053
15,"1990-2000",7.78435228502256,0.692968395146893,0.83244723265015,112.6,29.6,5.44058820349418,2470.8,83.1875763404946,-1.76504469728535,2.22484291506472,-0.107583393579558,0.146012049576983,7.8514998245053,1.77447128181498,1.33209282027004,0.898001631757623
15,"2000-2010",7.7668768755771,1.41101165487502,1.18786011587014,108.2,51.2888888888889,7.16162613439775,2738.4,74.2852018216257,-4.79944620334888,1.29007435550644,-0.331405983737609,0.0937936913271093,7.62903208754236,0.435638233502675,0.660028964139207,0.717913648601956
16,"1950-1960",6.52656542789038,3.29356274274507,1.8148175508147,117.6,62.4888888888889,7.90499139081687,2370,98.1334551911335,-2.52892601395166,1.2538725290408,-0.120397557619824,0.0631147857748218,8.14117723738535,0.925735263564967,0.962151372479906,0.886567904819877
16,"1990-2000",7.56558999483031,0.562807605405798,0.750205042242318,114.5,24.7222222222222,4.97214463005877,2264.4,90.015983669473,-1.270642901234,2.29978429598419,-0.0791968452111143,0.147840485646705,7.9516449835572,1.00293955396265,1.00146869844377,0.923858049512273
16,"2000-2010",7.41581950637466,1.1381874539714,1.06685868509911,111.7,35.1222222222222,5.92640044396447,2458.8,97.4676535128769,-3.13899039259126,1.62036913167448,-0.200737724811133,0.110863357364771,8.15451594676462,0.867224108532317,0.931248682432527,0.818126977825174
17,"1950-1960",4.63098350304683,3.58721174653394,1.89399359727902,119.6,86.9333333333333,9.32380465975845,1933.2,70.8657774237153,-2.45059192887935,1.5095046555698,-0.0677913521980636,0.0455252058088323,6.85170952427171,0.47833971268985,0.691621075943938,0.934455425308879
17,"1990-2000",5.67487692233694,0.867517103041651,0.931405981858422,116,18,4.24264068711928,2068.8,65.6232652344269,-2.59403918147913,1.32381225978224,-0.11014809652114,0.0600246942502363,6.75796759088313,1.35822164815084,1.16542766748985,0.895701475201064
17,"2000-2010",5.67280315189149,0.913552555237343,0.95579943253663,113.7,27.1222222222222,5.20789998197183,2180.4,66.2557604500169,-3.74278350180156,1.40001381227711,-0.199473988784809,0.0710644451422145,6.68795146341586,1.51952253613032,1.23268914821634,0.81916152792259
18,"1950-1960",5.58409003912028,3.39396620357365,1.84227202214376,114.6,90.4888888888889,9.51256479025972,2151.6,76.553923877944,-4.08568567729896,1.11629222766553,-0.156450105697173,0.0504405806571799,7.14793532410216,1.10821889368918,1.05271976028247,0.855174184958229
18,"1990-2000",6.56441788606071,0.691572075522255,0.831608126176179,118,9.11111111111111,3.01846171271247,2128.8,101.835977553283,-2.19181987961184,1.02288917406388,-0.109445172483556,0.0541368820414902,8.23203207406426,1.19234898242453,1.091947335005,0.896331306634376
18,"2000-2010",6.64086870402403,0.951647486796032,0.975524211281315,116.9,31.4333333333333,5.60654379572062,2287.2,89.1765278601042,-3.92625017288988,1.48387152425273,-0.231073881111857,0.0899652647137548,7.70266111815469,0.8162244013082,0.903451382924504,0.793680825847195
19,"1950-1960",7.18872934751609,2.67340499896122,1.63505504462731,115,36,6,2523.6,104.645456482952,-2.62219229611548,0.907612302725776,-0.139102912093556,0.05508144713262,8.57732238892706,1.54174974724213,1.241672157714,0.870138476078062
19,"1990-2000",8.16002440777317,0.505386956788734,0.710905729888804,103,31.1111111111111,5.57773351022717,2348.4,83.0321508167196,-2.49717573375867,2.62971253962015,-0.19664047109701,0.20232946272003,7.78649982595816,1.60315346660377,1.26615696760069,0.821485928160534
19,"2000-2010",8.40222112367113,1.22307553200943,1.10592745332116,98.6,22.7111111111111,4.7656176001764,2590.8,71.5053999116117,-2.06714542385801,1.33677615459035,-0.185890045641661,0.113228867731745,7.50187080006205,0.439143269766383,0.662678858698829,0.830364892201486
20,"1950-1960",5.81331954219333,3.47173667816446,1.86325969155254,119.5,87.8333333333333,9.3719439463397,2318.4,93.0745689601794,-4.13555394745069,1.01222103263785,-0.151125949598197,0.0420629796855367,7.88858046883777,1.41813383532109,1.19085424604403,0.859739408006774
20,"1990-2000",6.82044247050205,0.664608877990704,0.81523547395259,121.2,33.7333333333333,5.80804040389987,2199.6,91.7401151844108,1.17273458789894,2.48448594624492,0.0601990189454954,0.130735026137692,7.81298369633395,2.49436921009089,1.57935721421434,1.06204789316543
20,"2000-2010",6.83518837181179,1.06240179796366,1.03072877031916,113.6,35.8222222222222,5.98516684999025,2412,106.643597300471,-2.8757638544174,1.78354041685114,-0.191690668336065,0.107313965723004,8.26330626691361,3.38764341573594,1.84055519225475,0.825562201527831
21,"1950-1960",6.91477033724611,2.84984725353295,1.68814906140807,113.9,63.6555555555556,7.97844317868816,2425.2,96.0706437163177,-3.69714243120002,1.04089010129229,-0.195124649203433,0.0610552009337922,8.14808046303749,1.04358926107136,1.02156216701254,0.822732098763434
21,"1990-2000",8.06934408193118,0.617043180633643,0.785520961294887,111.4,10.9333333333333,3.3065591380366,2222.4,116.206746895658,-0.629935854685345,1.47148275702446,-0.0459649548794288,0.101865783141693,8.89719334951933,1.15648012057556,1.07539765695094,0.955075432337909
21,"2000-2010",8.2278932587152,1.06308671835467,1.03106096733155,113,48.2222222222222,6.94422221866655,2457.6,86.3445932594801,-3.79096770272021,1.96815701970935,-0.287457097356042,0.151040210660651,7.83001595401776,0.694560995948044,0.833403261301541,0.7501687503034
22,"1950-1960",6.03921297976717,3.21533515621255,1.79313556548649,114.8,72.1777777777778,8.4957505717728,2347.2,74.2138182754001,-3.52477276657814,1.1193723954072,-0.144901434196715,0.0558980181738385,7.25393532173288,0.975679197914552,0.987764748264764,0.865107558929999
22,"1990-2000",6.99432771251705,0.568585808438127,0.754046290646753,114.3,6.01111111111111,2.45175673979111,2206.8,87.986440067031,-0.305160649037839,1.14449309591686,-0.0115508789560863,0.0649077299697185,7.82333853481217,0.722291649119306,0.849877431821381,0.988515576327823
22,"2000-2010",7.01790148248194,1.09440876173036,1.04613993410555,113.1,35.8777777777778,5.98980615527563,2439.6,74.6854970547877,-3.93966734530533,1.46892034885945,-0.246451137211644,0.0977181245483379,7.18285467816036,0.795137182919162,0.891704650049086,0.781569550271513
23,"1950-1960",4.66505727277702,3.83807746742543,1.95910118866419,119.4,65.1555555555556,8.0718991294215,2102.4,68.9298183119208,-2.89157883634883,1.03771766800032,-0.0545373890157142,0.0275419681152141,6.62464501321796,0.99049898913551,0.995238156993345,0.946923103673143
23,"1990-2000",5.64121298866316,0.877747169994524,0.936881620053742,123.1,38.3222222222222,6.19049450546741,2048.4,81.9506627638887,1.38944663382707,2.28388890653179,0.0626654593886718,0.0919679042847529,7.3407579004374,2.96785744652632,1.72274706400165,1.06467060409231
23,"2000-2010",5.74717200268823,0.986863512947273,0.993410042705062,116.7,11.7888888888889,3.43349514181816,2278.8,81.4354646570891,-0.495835012915033,1.20933672792392,-0.0243090372444277,0.0589267793958195,7.04566113283978,1.84780634848692,1.35934040934819,0.975984047727194
24,"1950-1960",5.66002446365253,3.30700734126615,1.81851789687815,119.3,103.788888888889,10.1876831953535,2020.8,91.6713766168935,-4.14026693129235,1.33429406022022,-0.148457743244933,0.0578303103791619,7.89488692030972,0.835689927088503,0.914160777483099,0.862036433263288
24,"1990-2000",6.63127854030396,0.844214271735432,0.918811336311994,120.9,16.9888888888889,4.1217579852399,2066.4,115.001809926911,-2.16794851155894,1.38852014462609,-0.109942046893523,0.0714687635406753,8.7240481920991,0.553056990249262,0.743678015171393,0.895886053171944
24,"2000-2010",6.77905722552544,1.22789140387155,1.10810261432394,118,40.2222222222222,6.34209919681348,2200.8,102.579273872598,-4.26138878016095,1.3508198951037,-0.24568412852271,0.0833737504528209,8.1803062687688,0.880214057367748,0.9381972379877,0.782169250865961
25,"1950-1960",6.41433592220219,3.30529540667756,1.8180471409393,125.7,30.0111111111111,5.4782397821847,2355.6,127.141633596128,-0.694470674935139,1.03666633106546,-0.0216011269544767,0.0448873134780865,9.18812882688738,1.62806975147675,1.27595836588689,0.978630506542233
25,"1990-2000",7.27842606682269,0.778516283690245,0.882335697844219,112.1,59.2111111111111,7.69487563974306,2253.6,98.0968687691691,-6.29804557806564,2.13280851336982,-0.371429134142258,0.137263390315928,8.24312884800977,0.660180553213953,0.812514955686327,0.689747883672625
25,"2000-2010",7.42666376842736,0.969812018890341,0.984790342606151,110.1,40.1,6.33245607959503,2437.2,78.9080172781396,-3.69756267344284,1.85998150319975,-0.250005235214489,0.125474202846418,7.44164499495659,0.470562782756549,0.68597578875391,0.778796705892934
26,"1950-1960",6.25526215526596,3.33284117174256,1.82560706937242,118.6,76.0444444444445,8.72034657822982,2366.4,96.3682259257385,-2.72211824922186,1.38774882552282,-0.108750486225111,0.0663289281697352,8.09009659336579,0.654127547356668,0.808781520162687,0.896954192006014
26,"1990-2000",7.27232770630327,0.613167041178982,0.783049833138978,115.3,18.2333333333333,4.27005074130663,2230.8,91.7489883607274,-0.7898345851922,1.90763218947882,-0.041454386188607,0.1102791448422,8.04730627174159,0.482891203121137,0.694903736585966,0.95939309591915
26,"2000-2010",7.23391787109622,1.07677269634777,1.03767658562183,112.8,31.7333333333333,5.6332347131407,2438.4,79.0999325972408,-3.80504738160498,1.36895929285901,-0.237500944996908,0.094497325084297,7.52112886414773,0.851083335754047,0.922541779950397,0.788596145759805
27,"1950-1960",6.42343428265456,3.18835264711687,1.7855958801243,113.5,57.6111111111111,7.5901983578238,2367.6,88.5901012502633,-3.60773659948393,0.79478591714454,-0.161056342522329,0.0449156792642291,7.9648385316494,0.787039148537266,0.887152269081957,0.851244108515806
27,"1990-2000",7.40248344109898,0.804910425736472,0.897168003072151,110.5,135.166666666667,11.6261200177302,2282.4,107.350664337191,-4.98174531774496,4.22950650168804,-0.318647806689688,0.299884410714183,8.61606432354498,2.2365075725836,1.49549576147296,0.727131595098394
27,"2000-2010",7.37228672046245,1.09251181542978,1.04523290008963,114.1,17.4333333333333,4.17532433869913,2439.6,84.3452185974066,-1.28446753758528,1.33731330864084,-0.0774145675330691,0.0881770956424199,7.73724176254304,2.62258682026846,1.61944027993269,0.925506089287602
28,"1950-1960",5.63068020201334,3.3614419307883,1.83342355466169,121.3,36.9,6.07453701939498,2395.2,83.9296592021788,-0.998719995272117,1.11691485275486,-0.0468542722814349,0.0439802073272815,7.64972563546691,1.75184603713323,1.32357320807473,0.954226444701397
28,"1990-2000",6.62388509784627,0.761303519671279,0.872527088216337,115.9,13.6555555555556,3.69534241384416,2397.6,70.6696710122978,-1.42966846350751,1.4094821495844,-0.0682608533523604,0.0753920260674619,7.29630628852775,0.870429759042279,0.932968251894071,0.93401680038357
28,"2000-2010",6.58391788562485,1.33494975190302,1.15540025614633,112.1,36.3222222222222,6.02679203409428,2594.4,67.4063282835233,-4.12300562894642,1.12968501069863,-0.224848713693345,0.0682896085997909,6.9789675859434,0.559958902011477,0.748304017102325,0.798637032467417
29,"1950-1960",5.58409003912028,3.39396620357365,1.84227202214376,117.7,82.4555555555555,9.08050414655241,2151.6,86.8582905278983,-3.45583091364596,1.24257702285251,-0.125308414440578,0.0542259095056162,7.6616933771349,0.92688327600063,0.962747773822734,0.882224769763076
29,"1990-2000",6.56441788606071,0.691572075522255,0.831608126176179,121,14.6666666666667,3.82970843102535,2128.8,106.061769259916,-0.126253355278874,1.62756642332458,-0.0026629038083763,0.0805887449737517,8.48758045544908,1.29253884266992,1.13689878294856,0.99734063857493
29,"2000-2010",6.64086870402403,0.951647486796032,0.975524211281315,117,21.5555555555556,4.64279609239471,2287.2,97.263757072976,-3.09453752608512,1.27840794922339,-0.177530637509854,0.0788729533921277,7.92779014538072,0.899542837865691,0.94844232184445,0.837335345072879
30,"1950-1960",5.96786052234563,2.51775524808837,1.58674359872299,123.4,15.8222222222222,3.97771570404701,2542.8,98.2217141093294,-2.04437531528516,0.512931164847955,-0.0892537410346974,0.0236849821412083,8.46230626246561,1.65747864049621,1.28743102358775,0.914613469160477
30,"1990-2000",7.3206801642389,0.887367207860631,0.942001702684571,113.9,34.3222222222222,5.85851706682009,2470.8,94.0918838797932,-2.50209781246842,2.01302695849006,-0.14428659439678,0.125720609807638,8.26677400877158,1.06834806763018,1.03360924320082,0.865639625039403
30,"2000-2010",7.32640147558643,1.88580835645446,1.37324737627802,112.7,33.7888888888889,5.81282107834818,2766,82.9080897367876,-3.55393816945728,0.812940636349248,-0.221583721067964,0.0558295996282925,7.78114498736818,0.469772140232059,0.685399256077842,0.801248837931376
31,"1950-1960",5.17576217939467,3.3732417510975,1.83663871000736,124.4,30.0444444444444,5.48128127762519,2112,87.8879239366318,-1.71120162750325,0.864471417971044,-0.0480788579119399,0.0308713929048402,7.63493531321686,1.07010055454456,1.03445664701067,0.953058627900743
31,"1990-2000",5.93163921167983,0.690081258529565,0.830711296738864,119.3,9.78888888888889,3.12872000806862,2096.4,87.4791731726371,-2.64699161273551,0.947269785227455,-0.116668965722123,0.0439240101192966,7.69411273124898,1.80115104244443,1.34206968613572,0.889879725102835
31,"2000-2010",5.84345888578196,1.34840795399481,1.16120969423908,118.4,14.9333333333333,3.86436713231718,2289.6,80.6284416964689,-2.07188134509555,0.920739954572716,-0.101871934861917,0.0477718518738542,7.27083854716151,0.803746806479243,0.896519272787397,0.90314520567857
32,"1950-1960",5.3814998797141,3.28238574721617,1.81173556216579,123.6,33.1555555555556,5.75808610178378,2494.8,81.8636388674269,-1.874308055809,0.907470610651635,-0.067557731099418,0.0357279408472297,7.30599983669817,0.541208958347407,0.735669054906761,0.934673759314697
32,"1990-2000",6.45785231467214,0.618317065733017,0.786331396888753,125.3,62.6777777777778,7.91692982018773,2450.4,107.645477926267,-4.09364302330932,3.25212299934178,-0.19722701288134,0.153608658570919,8.41445142482558,1.11891888396124,1.05778962178745,0.821004233619227
32,"2000-2010",6.4569998556748,1.44526862988816,1.20219325812789,121.6,22.0444444444444,4.69515116310907,2745.6,90.3741729545946,-3.26174788602407,0.759427092897677,-0.165998801723674,0.041628827700157,7.86432240486385,1.73885310066933,1.3186557930974,0.847047249185457
33,"1950-1960",5.21465562114828,3.52891224452667,1.87853992359137,131.2,199.066666666667,14.1090987191481,2106,109.803455632703,-5.0051841710156,1.9798465033104,-0.127765187051141,0.0658313892655089,8.76576938932324,1.28126408181189,1.13192936255399,0.880060004369354
33,"1990-2000",6.24530313909512,0.759718237783892,0.871618172013349,119.2,15.7333333333333,3.9665266081716,2134.8,81.835446388613,0.949716950545959,1.57351000591401,0.052025258478699,0.0746270081831441,7.54077402499895,1.35073301742999,1.16221040153235,1.05340234951814
33,"2000-2010",6.14381133808495,0.96838925058224,0.984067706299846,115.5,31.3888888888889,5.60257877132387,2294.4,88.3648849289196,-3.51456329518469,1.58356200096027,-0.187942466995801,0.0869355305193677,7.40127402811702,1.53665418873481,1.2396185658237,0.828662381297514
34,"1950-1960",5.57747528516978,3.53696008972813,1.88068075167694,127.2,42.4,6.51152823843988,2152.8,120.876856571823,-2.17418955570664,0.952666987985836,-0.0733633248915694,0.0370141548131668,8.89291915606647,2.56760759391364,1.60237560949786,0.929263144253559
34,"1990-2000",6.42917198744435,0.726980140767303,0.852631304121132,120.7,34.4555555555556,5.86988548061677,2145.6,90.980122006452,-1.81147474297332,2.34824444112045,-0.0734590563331242,0.114169951238442,7.78116111640007,0.845630305589679,0.919581592676625,0.92917418881116
34,"2000-2010",6.40430313554119,1.07481132770243,1.03673107781258,115.4,50.2666666666667,7.08989891794422,2310,89.9765539919801,-4.90863451854103,1.68349358768569,-0.273769930546308,0.101359624396301,7.71029015024223,1.01705156628128,1.0084897452534,0.760507024570537
35,"1950-1960",5.84172937762389,3.26807054943274,1.80778055898185,125.5,28.2777777777778,5.31768537784794,2212.8,119.705964349567,-1.9380610557071,0.782357281383375,-0.0681763766640932,0.0338761632379138,8.91891915548532,2.38742548611683,1.54512960172176,0.934095706362463
35,"1990-2000",6.63628673691333,0.875421426197509,0.935639581354652,115.2,5.95555555555556,2.44040069569642,2206.8,81.4851736280596,-0.640424299025692,0.893932978478935,-0.0246917025484268,0.0465076793596818,7.64508047428042,0.647906516590721,0.804926404456159,0.975610643943765
35,"2000-2010",6.62546706502402,0.911952937897159,0.954962270405045,113.6,31.1555555555556,5.58171618371586,2361.6,72.8098595557432,-4.4381143912282,1.34474425872261,-0.257332985086869,0.0843816921085482,7.06359661630986,0.693175492483559,0.832571614027021,0.773110736554021
