"siteslist","cc","meanmat","varmat","varlogmat","sdmat","meanlo","varlo","varloglo","sdlo","meanutah","meangdd","matslope","matslopese","matslopeconfint11","matslopeconfint89","matslopelog","matslopelogse","matslopelogconfint11","matslopelogconfint89","meanmatlo","varmatlo","sdmatlo","matslopelog_exp"
17,"1970-1990",6.01763920975757,1.03149447545185,0.0278266350801349,1.01562516483782,123.6,44.2526315789474,0.00301601997074121,6.65226514647059,2706,79.9793431320018,-2.87693508159839,1.38693740849878,-5.20860513963179,-0.545265023564988,-0.137781005990845,0.0704755580470432,-0.2562620185546,-0.0192999934270901,7.84333853436514,0.7186370703992,0.847724643029327,0.871289478030438
18,"1950-1970",5.00301218325593,2.69983768809934,0.142986673758215,1.64311828183468,124.05,48.1552631578947,0.00330130071366675,6.93939933696676,2163.6,103.749047715221,-2.91924638512581,0.719349839003141,-4.12859186140817,-1.70990090884346,-0.0926495633777391,0.0283864492132062,-0.140371856596408,-0.0449272701590707,8.32702400742489,0.910688714081187,0.954300117406043,0.911512871825082
18,"1990-2010",5.84345888578196,1.34840795399481,0.0381675342231812,1.16120969423908,118.4,14.9333333333333,0.00109293076855784,3.86436713231718,2438.4,79.0999325972408,-2.07188134509555,0.920739954572716,-3.72676000928501,-0.417002680906081,-0.101871934861917,0.0477718518738542,-0.187733983122381,-0.0160098866014517,7.52112886414773,0.851083335754047,0.922541779950397,0.90314520567857
18,"1970-1990",4.92421300468936,1.50192857993984,0.0611922104158832,1.2255319579431,125.35,59.8184210526316,0.00418644196912444,7.7342369405541,2095.2,80.2392941035107,-1.84964311824326,1.4221767428687,-4.24055629735182,0.5412700608653,-0.0759186802518637,0.058996693120095,-0.175101831580954,0.0232644710772267,7.33108048129887,1.47246404529901,1.21345129498427,0.926891578084423
19,"1950-1970",5.1235285740048,2.71892729219088,0.12544592135793,1.6489170058529,126.15,67.6078947368421,0.00423277285194263,8.2224020053049,2166.6,85.8865236708415,-3.34777308484731,0.871080602463153,-4.81220294768839,-1.88334322200623,-0.118399407325075,0.0331020254492161,-0.174049360327453,-0.0627494543226968,7.81120143830926,0.732107285512571,0.855632681419177,0.888341171777159
19,"1990-2010",6.4569998556748,1.44526862988816,0.0364919406330228,1.20219325812789,121.6,22.0444444444444,0.00151146978053165,4.69515116310907,2439.6,84.3452185974066,-3.26174788602407,0.759427092897677,-4.62669320723262,-1.89680256481553,-0.165998801723674,0.041628827700157,-0.240819774175313,-0.0911778292720341,7.73724176254304,2.62258682026846,1.61944027993269,0.847047249185457
19,"1970-1990",5.11120480378845,0.963644589165469,0.0356314512023892,0.981654006850412,131.45,40.05,0.00240325273339433,6.3285069329187,2619,91.4982321460677,-1.08282779962044,1.49793283393664,-3.60109943641742,1.43544383717654,-0.0459244821276684,0.0602487685282105,-0.147212578295375,0.0553636140400379,7.79313692258401,0.901858313030088,0.949662209962094,0.955114087651033
20,"1950-1970",4.98022120015879,2.95914681965291,0.155080042046455,1.72021708503692,129.05,123.628947368421,0.00688995340347149,11.1188554882425,2218.8,82.6205448878697,-3.74576381055474,1.24159019594939,-5.83308128177108,-1.65844633933839,-0.1100277725183,0.0423754768782208,-0.181267923678965,-0.0387876213576345,7.5311772510199,2.19224869738741,1.48062442820163,0.895809256072093
20,"1990-2010",6.14381133808495,0.96838925058224,0.0253100627464061,0.984067706299846,115.5,31.3888888888889,0.00242431582140834,5.60257877132387,2594.4,67.4063282835233,-3.51456329518469,1.58356200096027,-6.36075559497086,-0.668370995398518,-0.187942466995801,0.0869355305193677,-0.344194787645074,-0.0316901463465273,6.9789675859434,0.559958902011477,0.748304017102325,0.828662381297514
20,"1970-1990",4.95399169254834,1.57626227702282,0.0676899970429419,1.25549284228259,120.25,134.828947368421,0.0115896380639833,11.6115867722039,2110.2,75.6529553983566,-3.52304707780597,2.01556811388684,-6.91154881716254,-0.13454533844939,-0.14893129401467,0.0909932465058994,-0.301905917859236,0.00404332982989658,7.15599984005094,1.37037424894268,1.17062985138031,0.861628311887498
