"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo","mat60","mat30","mat45"
2568,118.839344369535,104.847009529084,8.80951593212423,17,1959,49.7167,10.2167,"49.7167 10.2167","1950-1960",104,8.72458996892464,2.66564510170851,6.89445636763602
2532,120.470366248777,67.406454662933,7.23290306413847,17,1960,49.7167,10.2167,"49.7167 10.2167","1950-1960",100,7.16524574148362,5.04032246798517,6.51619550652559
1872,107.51196189793,31.8984624147045,5.81096761205023,18,1951,48.75,13.5167,"48.75 13.5167","1950-1960",114,4.97270480688417,2.37403220500076,3.58684774591466
1824,98.4632651841088,101.268218561882,6.82532242808731,18,1952,48.75,13.5167,"48.75 13.5167","1950-1960",109,5.85499986913055,1.43161287122676,3.40666659052173
1632,91.7601505736736,74.0602594631585,7.16161274315128,18,1953,48.75,13.5167,"48.75 13.5167","1950-1960",100,6.9754916473643,4.74016118437172,6.20630420910437
1896,105.599862036276,61.5543568318702,6.75483855869501,18,1954,48.75,13.5167,"48.75 13.5167","1950-1960",131,5.11999988555908,1.8874193126516,1.99565212930674
1524,94.8787236188133,63.8553038001251,6.22774179628299,18,1955,48.75,13.5167,"48.75 13.5167","1950-1960",121,3.03344255514809,-1.6653225434223,2.74055549429937
1500,89.0661285781035,56.4345786967667,6.1525805076404,18,1956,48.75,13.5167,"48.75 13.5167","1950-1960",120,3.91352450268984,4.7179031203531,5.85967378206956
2592,119.291726035065,46.289100490662,6.46048372656467,18,1957,48.75,13.5167,"48.75 13.5167","1950-1960",110,6.68188509654987,5.37677407336812,7.20945636059522
1500,89.0145898042769,94.3618856636671,7.61661273298124,18,1958,48.75,13.5167,"48.75 13.5167","1950-1960",129,1.59877045606797,2.56596768458164,5.99866653258602
2196,107.215698444271,103.979333362353,8.96629012216844,18,1959,48.75,13.5167,"48.75 13.5167","1950-1960",107,7.60040966618318,0.578387083846234,5.67956509044313
2316,112.586322952018,55.957356327256,6.69354823748431,18,1960,48.75,13.5167,"48.75 13.5167","1950-1960",102,6.19401625499557,3.19016121901692,4.47967381291496
2748,129.269408119326,33.0500753362113,5.60338697152873,19,1951,51.5833,9.3,"51.5833 9.3","1950-1960",115,4.4899179324294,2.24403220790649,3.34369557743649
2184,112.706656704582,112.997260812548,6.45467727508156,19,1952,51.5833,9.3,"51.5833 9.3","1950-1960",107,6.47442608479349,2.49580639582728,4.6479998961091
2484,117.523910787983,65.1670491172122,7.03838693945398,19,1953,51.5833,9.3,"51.5833 9.3","1950-1960",98,7.13483590609776,4.6651611860481,6.31543464144773
2496,121.116741921025,35.4426323035801,6.11451599236217,19,1954,51.5833,9.3,"51.5833 9.3","1950-1960",125,5.15024578652238,3.62532249961289,2.22913038495766
1884,103.690091836288,92.5603598270455,7.71467724691836,19,1955,51.5833,9.3,"51.5833 9.3","1950-1960",124,3.37967205560598,-0.343225798779918,3.95966657816122
2148,105.437362010068,33.4826492748844,5.41854826598278,19,1956,51.5833,9.3,"51.5833 9.3","1950-1960",121,4.44229498267418,4.97919343709345,6.77413028336899
2940,136.096132365586,59.6360445827154,7.12838693744233,19,1957,51.5833,9.3,"51.5833 9.3","1950-1960",105,7.52098343845029,5.49919342547054,7.60739113430938
2064,108.13682903183,61.8208394246849,6.65048372231784,19,1958,51.5833,9.3,"51.5833 9.3","1950-1960",126,2.47090158411531,4.36338699924489,6.37777763522334
2760,125.032955953304,97.4837125689051,8.43790303720462,19,1959,51.5833,9.3,"51.5833 9.3","1950-1960",105,8.15975391597594,1.48983867637693,4.83673902232524
2472,120.596856291999,61.7144383139304,7.04274177806632,19,1960,51.5833,9.3,"51.5833 9.3","1950-1960",104,6.46229493752366,4.51064506046955,5.66413030817943
1968,107.156187240311,20.5448183302265,4.70822570121457,20,1951,50,12.0833,"50 12.0833","1950-1960",115,3.44114746406797,0.958870946309499,2.20021734212566
1836,95.0064497276506,22.0634316596274,2.56870962000422,20,1952,50,12.0833,"50 12.0833","1950-1960",101,5.01926218289271,1.02919352538283,2.93977771206862
1980,102.367896275169,79.5706402114534,8.26016110569359,20,1953,50,12.0833,"50 12.0833","1950-1960",118,5.82475396816726,3.54693540459078,4.97934771478986
1872,102.212163035083,12.0474084398948,4.21951603471872,20,1954,50,12.0833,"50 12.0833","1950-1960",94,3.95049171497832,0.421290313164073,0.903695631974741
1476,88.2738770995281,71.1648554665048,6.06370954188488,20,1955,50,12.0833,"50 12.0833","1950-1960",122,2.07172126516883,-1.89774189306603,1.39444441327618
1560,91.1497421760702,60.3006894892073,6.42225792096747,20,1956,50,12.0833,"50 12.0833","1950-1960",129,2.51983600925105,2.96612896595991,4.95989119348562
2460,114.043786284646,30.6575981882599,5.0783869832634,20,1957,50,12.0833,"50 12.0833","1950-1960",88,5.76819659238223,4.32629022588052,6.45402159487181
1740,99.1521198025156,30.5675087575779,5.01451601694909,20,1958,50,12.0833,"50 12.0833","1950-1960",124,1.0149180101017,2.27693543297749,4.48455545531793
2364,115.103169587276,49.9578173908503,6.65677404475789,20,1959,50,12.0833,"50 12.0833","1950-1960",103,6.92713099270754,0.25483870398133,4.34576077242989
2280,104.354921922639,63.2124874838088,7.61419337819661,20,1960,50,12.0833,"50 12.0833","1950-1960",115,4.70065563263707,2.22580640186225,3.97119556341077
2568,127.884923906875,48.0764124566721,6.35193534189415,21,1951,49.3333,10.8,"49.3333 10.8","1950-1960",115,5.18786873650111,2.78822574412991,3.85054339219452
2052,111.289246685298,156.23176331237,8.66870948365859,21,1952,49.3333,10.8,"49.3333 10.8","1950-1960",112,6.91483591101514,3.40274185942666,5.08933321957787
2088,104.247011968396,91.0410768654291,8.44032239198925,21,1953,49.3333,10.8,"49.3333 10.8","1950-1960",103,7.45418016125494,5.16016117498399,6.54543463630683
2160,114.914136343342,44.1751368130903,6.35306437412697,21,1954,49.3333,10.8,"49.3333 10.8","1950-1960",124,5.59524577657585,2.7849999377504,2.8903260223527
1632,96.8458277119192,86.4117962016056,7.30999983660877,21,1955,49.3333,10.8,"49.3333 10.8","1950-1960",121,3.97663925537748,-0.665161275455067,3.63911102977064
1908,99.217350051485,82.784880527141,7.49112886481828,21,1956,49.3333,10.8,"49.3333 10.8","1950-1960",128,4.51688514494139,5.18290310995954,6.72902158872508
2556,124.872732540705,62.9935138142805,6.96387081208729,21,1957,49.3333,10.8,"49.3333 10.8","1950-1960",118,7.399098195273,5.57241923028543,7.74499982688576
2064,105.551689173485,127.547171937402,8.75467722367255,21,1958,49.3333,10.8,"49.3333 10.8","1950-1960",130,2.47786879707433,3.96016120180608,6.5492220758357
2616,118.801893292326,100.385920351704,8.6548385162267,21,1959,49.3333,10.8,"49.3333 10.8","1950-1960",105,8.16918014527344,1.86193544225347,6.27749985968694
2484,118.932118925746,89.2389913508206,8.35758045835481,21,1960,49.3333,10.8,"49.3333 10.8","1950-1960",110,6.72549165295223,4.03209668406916,5.46499987784773
2256,121.059820081894,46.7954478451638,6.25370953763805,22,1951,49.4,11.4,"49.4 11.4","1950-1960",115,4.92942611932693,2.32774188345478,3.51260861713925
1980,106.629006473599,126.656472179961,7.51516112234564,22,1952,49.4,11.4,"49.4 11.4","1950-1960",109,6.61959001597506,2.65999994054437,4.55866656477253
1836,100.71798779337,77.2185890327673,6.89258049110011,22,1953,49.4,11.4,"49.4 11.4","1950-1960",96,7.58147524037688,5.02854827469996,6.72489115403479
2064,110.974546431904,38.1929647848183,5.95645147976616,22,1954,49.4,11.4,"49.4 11.4","1950-1960",126,5.3258195530898,2.12258059771792,2.63630428890009
1560,95.4362962247925,102.926026690809,7.91419337149109,22,1955,49.4,11.4,"49.4 11.4","1950-1960",124,3.72836057240235,-0.854032238975408,3.08577770880527
1752,94.4773944010811,84.6355961008414,7.46564499442015,22,1956,49.4,11.4,"49.4 11.4","1950-1960",128,4.11139335072615,4.80499989259988,6.60847811315857
2532,121.612123391186,57.2768959508145,6.75548371997091,22,1957,49.4,11.4,"49.4 11.4","1950-1960",113,7.32040967244166,5.4559676199851,7.91086938839568
1944,100.711984139405,55.5966974479971,6.41838695331206,22,1958,49.4,11.4,"49.4 11.4","1950-1960",125,2.20450814744671,3.77967733487246,6.3172220810213
2352,112.978382291365,96.4290489661341,8.45725787548168,22,1959,49.4,11.4,"49.4 11.4","1950-1960",104,8.35581948536402,1.12903223282868,5.98945638786434
2304,114.40854946795,73.6504555913135,7.34161273912797,22,1960,49.4,11.4,"49.4 11.4","1950-1960",107,6.50393428085524,3.49822572826017,5.29999988153577
2232,119.864565887664,56.8004809304384,6.74016113966824,23,1951,48.4833,10.6667,"48.4833 10.6667","1950-1960",115,5.46573758274928,3.07161283456991,4.13847816836737
2160,110.715675059976,41.5774706196926,4.85870956881873,23,1952,48.4833,10.6667,"48.4833 10.6667","1950-1960",101,7.01196705638507,3.93274184758024,5.21166655017684
1872,100.898036996049,93.4255928018695,8.62790303295779,23,1953,48.4833,10.6667,"48.4833 10.6667","1950-1960",106,7.41065557206385,5.10887085354977,6.6465215905691
2100,113.49181334064,34.0649842344993,5.63967729329823,23,1954,48.4833,10.6667,"48.4833 10.6667","1950-1960",114,5.4391802062937,3.04370960938714,2.7636955904005
1692,98.7829224914002,62.8970818064547,6.52854824117235,23,1955,48.4833,10.6667,"48.4833 10.6667","1950-1960",112,3.92499991226941,-0.431935474216457,3.89255546855016
1860,100.767800179784,60.5491735607159,6.25951598912117,23,1956,48.4833,10.6667,"48.4833 10.6667","1950-1960",113,4.7392621891512,4.73467731352655,6.75956506630325
2448,121.398805415781,53.5654551574864,6.6995159792864,23,1957,48.4833,10.6667,"48.4833 10.6667","1950-1960",110,7.39303262163809,5.55951600476739,7.50010852801168
1848,105.278554717948,34.2263438018608,5.38564504091177,23,1958,48.4833,10.6667,"48.4833 10.6667","1950-1960",115,2.38893437283266,3.27177412041854,6.20833319456627
2388,113.890323866626,109.592804848615,9.0370965721987,23,1959,48.4833,10.6667,"48.4833 10.6667","1950-1960",110,7.76819654767875,1.60241931902185,6.47336942052631
2472,116.672345142911,99.8479212999423,8.90274173649208,23,1960,48.4833,10.6667,"48.4833 10.6667","1950-1960",116,6.40368838145657,4.00677410399001,5.32521727227646
1884,106.94493277759,42.9279178423809,5.94451599616197,24,1951,49.3833,12.7167,"49.3833 12.7167","1950-1960",116,4.0945900724132,1.50548383731756,2.77108689458312
1848,98.1409331474209,96.2842964739589,6.16548373315844,24,1952,49.3833,12.7167,"49.3833 12.7167","1950-1960",108,5.63295069376587,1.23967739164589,3.2526665939639
1800,97.288997858137,45.6426873805701,5.07806440262545,24,1953,49.3833,12.7167,"49.3833 12.7167","1950-1960",94,6.42565559408032,4.21999990567565,5.51815205057273
1824,102.527920719503,28.2815610897422,5.32790310671853,24,1954,49.3833,12.7167,"49.3833 12.7167","1950-1960",122,4.61442612636773,0.484999989159405,1.72032604850424
1536,92.4806231430444,87.5884274433434,7.09209661567283,24,1955,49.3833,12.7167,"49.3833 12.7167","1950-1960",124,2.82073764186963,-1.95403221438849,1.62577774143881
1584,91.6304675716396,52.5046031567443,5.89774180365907,24,1956,49.3833,12.7167,"49.3833 12.7167","1950-1960",126,2.95270485203469,3.11822573675383,5.42097813970126
2520,115.732720364633,50.2345912317903,6.56967727251111,24,1957,49.3833,12.7167,"49.3833 12.7167","1950-1960",104,6.27499985974282,4.68661279847185,6.82119549970831
1752,96.4184276173943,48.752234192716,5.71822567863931,24,1958,49.3833,12.7167,"49.3833 12.7167","1950-1960",126,1.17409833441259,2.39177414008807,4.74044433848725
2280,110.694019570938,46.4558519460987,6.28532244015725,24,1959,49.3833,12.7167,"49.3833 12.7167","1950-1960",96,7.24401623152624,0.918387076246642,5.02771727892611
2304,107.953369682414,44.2701079595591,6.10629018609442,24,1960,49.3833,12.7167,"49.3833 12.7167","1950-1960",108,5.07565562425517,2.76145155117997,4.31706512089738
2112,112.055917785124,32.6395757414588,5.22580633480703,25,1951,50.3167,11.9167,"50.3167 11.9167","1950-1960",116,3.23770484566444,0.493870956703059,1.97728256449994
1788,95.3756772949935,51.9825151818018,3.64080637023454,25,1952,50.3167,11.9167,"50.3167 11.9167","1950-1960",104,4.79352448302031,0.82258062677518,2.87311104689207
2136,106.594987529426,56.7583368528057,7.06161274538646,25,1953,50.3167,11.9167,"50.3167 11.9167","1950-1960",105,5.63336052982228,3.44516121331722,4.93826075918649
1860,102.141541710008,13.4245818919572,3.9369353958736,25,1954,50.3167,11.9167,"50.3167 11.9167","1950-1960",124,3.54540975681949,0.0327419347520317,0.354673905115899
1440,87.9064967772969,61.4752202727204,5.3716127831609,25,1955,50.3167,11.9167,"50.3167 11.9167","1950-1960",121,1.59057373493971,-2.6538709084233,0.936333312404652
1536,88.5270437660426,24.8798668055366,4.07048377998534,25,1956,50.3167,11.9167,"50.3167 11.9167","1950-1960",125,1.95196716948489,2.47258058989481,4.56880424570535
2484,114.959761012014,32.3454789192026,5.17274181986408,25,1957,50.3167,11.9167,"50.3167 11.9167","1950-1960",108,5.33442611027448,4.07290313476997,6.28260855522493
1716,93.7052256658808,77.8958528691172,6.50548372555885,25,1958,50.3167,11.9167,"50.3167 11.9167","1950-1960",130,0.310081960282243,2.17096769341057,3.94311102297571
2484,118.091072463984,75.9464174306121,7.58580628205692,25,1959,50.3167,11.9167,"50.3167 11.9167","1950-1960",106,6.73418017734819,-0.206129027650722,3.92315208622376
2268,102.510790707935,38.6104588939989,5.76080632284885,25,1960,50.3167,11.9167,"50.3167 11.9167","1950-1960",121,4.11909826858671,2.57661284563402,3.60652165851839
3012,134.18306480964,69.5167088500251,7.46999983303249,26,1951,49.7,10.0167,"49.7 10.0167","1950-1960",116,5.88819658970002,3.55661282372931,4.65945641759216
2244,118.685304560729,191.949624972205,9.90854816562346,26,1952,49.7,10.0167,"49.7 10.0167","1950-1960",115,7.6649998286739,4.21387087355458,5.9248887564573
2232,108.074423892562,101.586992826174,8.66129012898572,26,1953,49.7,10.0167,"49.7 10.0167","1950-1960",102,7.99336047707217,5.67838696985235,7.0609781030444
2328,118.344473196911,43.1969967725348,6.63548372265312,26,1954,49.7,10.0167,"49.7 10.0167","1950-1960",118,6.19065559933298,3.49241927677705,3.4488042707393
1752,103.166287878201,104.695664418855,8.2712901377029,26,1955,49.7,10.0167,"49.7 10.0167","1950-1960",121,4.63434415870942,-0.44951611898479,4.37844434657858
2064,101.394596497398,64.1871451443555,6.89935468449708,26,1956,49.7,10.0167,"49.7 10.0167","1950-1960",117,5.24729496468103,5.54677406956832,7.15989114431178
2676,129.362476016494,92.0991785726408,8.7240320630672,26,1957,49.7,10.0167,"49.7 10.0167","1950-1960",96,7.81983589078681,6.3614514707137,8.19771720807108
2148,106.856679356735,50.0229058816165,6.37741921229228,26,1958,49.7,10.0167,"49.7 10.0167","1950-1960",121,2.81483600265728,4.53516118895383,7.00355539901389
2568,118.839344369535,76.1193920731869,7.69032240875306,26,1959,49.7,10.0167,"49.7 10.0167","1950-1960",98,8.72458996892464,2.66564510170851,6.89445636763602
2532,120.470366248777,59.4186829761848,6.89435468460884,26,1960,49.7,10.0167,"49.7 10.0167","1950-1960",99,7.16524574148362,5.04032246798517,6.51619550652559
2880,132.719282373389,65.4355943346006,7.20112887130029,27,1951,49.4667,9.58333,"49.4667 9.58333","1950-1960",116,5.61999987438321,3.33419347386206,4.36945642407417
2328,117.340333290323,72.6936326420459,6.14048373371723,27,1952,49.4667,9.58333,"49.4667 9.58333","1950-1960",103,7.60631130539553,4.23225796991779,5.86377764671213
2256,112.101284741978,61.4365384078924,6.42064501777772,27,1953,49.4667,9.58333,"49.4667 9.58333","1950-1960",93,7.70204900817365,5.48709665154738,6.81336941292671
2436,119.843576230902,52.1010502960016,6.88677403961699,27,1954,49.4667,9.58333,"49.4667 9.58333","1950-1960",124,6.08836051965224,3.76274185138003,3.14858688614534
1692,101.514638970587,101.51801028534,8.08387078705334,27,1955,49.4667,9.58333,"49.4667 9.58333","1950-1960",122,4.26524580630367,-0.342580637504016,4.46277767802692
2016,102.628922856032,59.4961322511756,6.61499985214323,27,1956,49.4667,9.58333,"49.4667 9.58333","1950-1960",123,5.23221299780502,5.67596761506772,7.03173897326316
2640,127.649457026057,66.296273090412,7.24129016072519,27,1957,49.4667,9.58333,"49.4667 9.58333","1950-1960",108,7.68696704129765,6.24532244105132,8.23945633757293
2112,107.288821386676,60.0316485039977,6.79419339652504,27,1958,49.4667,9.58333,"49.4667 9.58333","1950-1960",123,2.71918026709044,4.39677409527283,7.0007776212982
2616,120.895616170531,112.371802658053,9.11967721551416,27,1959,49.4667,9.58333,"49.4667 9.58333","1950-1960",105,8.59475390625293,2.43354833270273,6.80815202173898
2688,126.032611155901,103.410248435528,8.92193528445017,27,1960,49.4667,9.58333,"49.4667 9.58333","1950-1960",111,7.03754082630526,4.59258054250911,6.49358681137876
2148,118.062224007618,62.863071568854,6.8682256529348,28,1951,49.5333,11.6833,"49.5333 11.6833","1950-1960",117,4.69065563286059,2.05564511534307,3.29673905674692
1992,102.435119665705,121.185768035893,7.11419338937248,28,1952,49.5333,11.6833,"49.5333 11.6833","1950-1960",109,6.11270478140318,1.95838705300083,4.0071110215452
1800,99.5009002533772,98.5857738229789,8.83725786698802,28,1953,49.5333,11.6833,"49.5333 11.6833","1950-1960",106,7.41868835876955,4.61193538078618,6.53249985398725
2028,107.770520089343,35.1632357801901,5.87854825570098,28,1954,49.5333,11.6833,"49.5333 11.6833","1950-1960",127,4.96532775786873,1.65838705970635,2.2777173403934
1560,94.1987964070562,64.8115595609625,6.32709663277191,28,1955,49.5333,11.6833,"49.5333 11.6833","1950-1960",120,3.44229500502592,-1.02951610602078,2.58944438656585
1680,93.4669506965497,47.4297937266411,5.75967729061602,28,1956,49.5333,11.6833,"49.5333 11.6833","1950-1960",125,3.63065565655344,4.22935474417623,6.12641290654226
2448,119.061199002444,53.2660620504113,6.53564501520727,28,1957,49.5333,11.6833,"49.5333 11.6833","1950-1960",111,6.90475394402737,5.1956450451586,7.50999983213842
1884,100.715005008718,53.6818711852844,6.08983857355892,28,1958,49.5333,11.6833,"49.5333 11.6833","1950-1960",126,1.868770450033,3.29661282954077,5.78211098187086
2376,114.063323496546,65.2419153512055,7.34806435188699,28,1959,49.5333,11.6833,"49.5333 11.6833","1950-1960",102,7.97442605126588,1.04483868632345,5.59576074449022
2316,110.138716124389,78.0064105150504,7.92870950019888,28,1960,49.5333,11.6833,"49.5333 11.6833","1950-1960",110,5.95049167027483,3.07935476988073,4.90586945556266
1956,108.107547247131,70.9874210477033,7.49241918737009,29,1951,48.8833,12.6,"48.8833 12.6","1950-1960",117,5.43508184572957,2.9003225158179,4.08510860434288
1896,105.810789508818,96.4755462419172,7.1048385508719,29,1952,48.8833,12.6,"48.8833 12.6","1950-1960",107,6.73024575120663,2.65709671480281,4.4135554569049
1500,93.8363971111338,79.4772910522774,7.60580628160988,29,1953,48.8833,12.6,"48.8833 12.6","1950-1960",100,7.58901622381489,5.45983858764051,6.72315202363888
1980,105.620843356824,43.1849284843348,6.6125804973586,29,1954,48.8833,12.6,"48.8833 12.6","1950-1960",114,6.12581953520841,2.9148386445257,2.47967385761845
1536,97.5324233162887,88.6304349137652,7.6109675718171,29,1955,48.8833,12.6,"48.8833 12.6","1950-1960",121,3.72311467088026,-0.385483862351506,3.80599991492927
1668,92.9009644203473,59.5124807518361,6.66145146400818,29,1956,48.8833,12.6,"48.8833 12.6","1950-1960",110,4.93836054535674,5.13677407873254,6.80586941309435
2496,123.367029974625,82.2325607967699,7.94419337082053,29,1957,48.8833,12.6,"48.8833 12.6","1950-1960",105,7.65213097650252,5.55919342412944,7.65880417663847
1596,96.2452767396114,43.5006037117469,6.12564502437148,29,1958,48.8833,12.6,"48.8833 12.6","1950-1960",118,2.85524583781963,3.12709670429749,6.58733318609496
2232,104.139601716059,58.5954198083741,7.23774177370773,29,1959,48.8833,12.6,"48.8833 12.6","1950-1960",95,8.17557358775349,1.66999996267259,6.46913029018628
2268,107.32694195926,60.4122433555879,6.93338694180092,29,1960,48.8833,12.6,"48.8833 12.6","1950-1960",100,6.96188509029138,4.44032248139622,5.09391292962043
2184,118.407605378561,63.8604455295831,6.98548371483001,30,1951,49.0333,11.4833,"49.0333 11.4833","1950-1960",118,4.77295071298837,2.32935478664454,3.39739122841021
1992,106.207049423225,118.163899035196,7.35774177102552,30,1952,49.0333,11.4833,"49.0333 11.4833","1950-1960",109,6.57245886948754,2.84451606545237,4.54155545404388
1920,101.65825583166,106.197231345188,9.11935463487621,30,1953,49.0333,11.4833,"49.0333 11.4833","1950-1960",115,7.12360639815203,4.96064505041126,6.2636955121694
2040,110.431975929934,90.0601540414716,7.79709659991485,30,1954,49.0333,11.4833,"49.0333 11.4833","1950-1960",133,5.25836053820418,2.28790317466783,2.44760864094386
1572,94.7254695826774,114.801533477332,8.14532239858301,30,1955,49.0333,11.4833,"49.0333 11.4833","1950-1960",127,3.5023769708961,-1.26564513300095,3.14588881857279
1788,97.4676415313319,88.5662597494992,7.74919337517912,30,1956,49.0333,11.4833,"49.0333 11.4833","1950-1960",129,4.11663925224824,4.76483860317497,6.35913029264497
2508,122.073166523622,72.5958897011616,7.26435467633869,30,1957,49.0333,11.4833,"49.0333 11.4833","1950-1960",121,7.02655721999338,5.39548375036928,7.47836939806281
1908,101.889929293979,51.1685911553526,6.31951598778007,30,1958,49.0333,11.4833,"49.0333 11.4833","1950-1960",124,1.99311470954877,3.61419346760358,6.15999986231327
2388,113.0406387773,104.40754891041,8.86677399536054,30,1959,49.0333,11.4833,"49.0333 11.4833","1950-1960",106,7.88139326646008,1.50435480508473,5.97260856215397
2316,113.265866203351,100.579278833835,8.96999979950488,30,1960,49.0333,11.4833,"49.0333 11.4833","1950-1960",114,6.34540969423461,3.77774185104476,5.445325965244
2112,114.090235853163,60.714627265335,6.88419339451338,31,1951,48.6333,10.0167,"48.6333 10.0167","1950-1960",119,4.69172120660727,2.39403220455373,3.3329347081118
2088,107.825577371009,110.164110387905,7.22999983839691,31,1952,48.6333,10.0167,"48.6333 10.0167","1950-1960",110,6.27655723675719,3.12338702696105,4.48777767746813
1932,100.134637977462,80.9137071258354,8.24112884805448,31,1953,48.6333,10.0167,"48.6333 10.0167","1950-1960",110,6.83836050288843,4.64306441234845,6.02173899583842
2124,114.823571372741,49.5070208887066,6.3456450194541,31,1954,48.6333,10.0167,"48.6333 10.0167","1950-1960",130,4.98040972474474,2.68903219795996,2.12706516984769
1656,97.7594880508533,83.5738756517348,7.3262901588253,31,1955,48.6333,10.0167,"48.6333 10.0167","1950-1960",123,3.27155730392417,-0.919516108479471,3.39911103513506
1812,98.088053755692,63.6831950887933,6.60790307810831,31,1956,48.6333,10.0167,"48.6333 10.0167","1950-1960",127,4.22737695469109,4.49790312527048,6.16673899259742
2592,118.495545018606,68.5656207807335,7.10758048629448,31,1957,48.6333,10.0167,"48.6333 10.0167","1950-1960",122,6.86942607596456,4.77693537709814,7.08706505898305
1836,101.306516430569,50.7214514999929,6.04306438105601,31,1958,48.6333,10.0167,"48.6333 10.0167","1950-1960",125,1.98155733275792,2.48016123488666,5.92844431193338
2208,109.401289161632,69.7969557458526,7.45661273655752,31,1959,48.6333,10.0167,"48.6333 10.0167","1950-1960",104,7.31721295120164,0.99129030042358,5.72673900243219
2484,114.403404693955,63.3888183957824,6.79387081588709,31,1960,48.6333,10.0167,"48.6333 10.0167","1950-1960",105,6.08065560179167,3.26612895925439,4.33043468581594
2076,114.923675599941,60.2582652850716,7.05064500369612,32,1951,49.6167,11.8167,"49.6167 11.8167","1950-1960",119,4.54393432466466,1.98467737499384,3.22402166706793
1992,101.961418583203,120.3438496649,7.15806435613382,32,1952,49.6167,11.8167,"49.6167 11.8167","1950-1960",110,5.93237691658137,1.83774189440714,3.80711102601555
1932,101.332789648394,83.7221618100951,8.3543546519753,32,1953,49.6167,11.8167,"49.6167 11.8167","1950-1960",106,6.97516377851917,4.17338700349172,6.09249986382201
2052,106.703748837357,29.6520357969176,5.56161277891407,32,1954,49.6167,11.8167,"49.6167 11.8167","1950-1960",123,4.70204907522888,1.63516125377388,2.04934778028046
1572,94.8695574545243,73.0219140856314,6.59532243322821,32,1955,49.6167,11.8167,"49.6167 11.8167","1950-1960",121,3.1774589453717,-0.82403223964596,2.52822216571205
1740,94.9238241762051,45.1943366150301,5.65161277690241,32,1956,49.6167,11.8167,"49.6167 11.8167","1950-1960",125,3.58327860843207,4.0437095870354,5.87467378173428
2460,118.493313036249,70.9479781026036,7.17322564611752,32,1957,49.6167,11.8167,"49.6167 11.8167","1950-1960",121,6.65114739231887,5.11596762758469,7.16130418775846
1884,102.674438736005,73.671675534658,6.79790307386147,32,1958,49.6167,11.8167,"49.6167 11.8167","1950-1960",128,2.01155733208737,3.23080637939875,5.54155543169214
2556,116.55140767496,101.980128558916,8.83322560901363,32,1959,49.6167,11.8167,"49.6167 11.8167","1950-1960",107,7.63163917368186,1.1954838442466,5.74239117599538
2292,110.202668642908,57.5487863112603,6.70193533407104,32,1960,49.6167,11.8167,"49.6167 11.8167","1950-1960",107,5.75581954347855,3.16435476798084,4.76152163270213
2736,123.489711815438,56.3972948676676,6.90806436172176,33,1951,54.1167,10.1667,"54.1167 10.1667","1950-1960",120,4.38040973815578,1.8479031845026,3.20999992825091
2364,121.591079530055,146.567364501683,8.33516110401721,33,1952,54.1167,10.1667,"54.1167 10.1667","1950-1960",117,5.89385232727853,1.86483866799503,4.06177768698997
2628,122.609628081461,69.3066512497162,7.75758047176585,33,1953,54.1167,10.1667,"54.1167 10.1667","1950-1960",109,6.82573755235091,3.50645153452792,6.18108681836368
2244,115.262383725934,41.4241260174158,6.24999986030161,33,1954,54.1167,10.1667,"54.1167 10.1667","1950-1960",126,4.41655727833143,2.66290316628593,1.8573912628319
1860,101.185378690094,90.712158160317,7.94258046763078,33,1955,54.1167,10.1667,"54.1167 10.1667","1950-1960",128,3.19663927281184,-0.351774185685621,2.95044437849687
2196,103.945803309318,64.0342637264056,6.86596758846915,33,1956,54.1167,10.1667,"54.1167 10.1667","1950-1960",129,3.67598352439274,3.47451605137077,5.58217378827217
3216,139.43284641259,58.36055285434,6.83419339563097,33,1957,54.1167,10.1667,"54.1167 10.1667","1950-1960",120,6.20696707437823,4.72064505577568,7.04239114693811
1932,104.297102367106,86.1599198899356,8.03854820742122,33,1958,54.1167,10.1667,"54.1167 10.1667","1950-1960",131,2.28893437506784,4.37274183774547,4.48899989966303
2472,120.275208705617,85.6739615512446,8.20548368756089,33,1959,54.1167,10.1667,"54.1167 10.1667","1950-1960",106,7.69229491003102,0.24258063973919,3.63293470140628
2520,120.737952440668,51.554107397754,7.31290306235033,33,1960,54.1167,10.1667,"54.1167 10.1667","1950-1960",126,5.17049168770919,4.57032247849049,4.53249989869073
2196,118.123886583972,71.9853971494053,7.57467725004761,34,1951,48.4333,10.4167,"48.4333 10.4167","1950-1960",120,5.3017211929727,3.00274186836736,3.99521730200428
2196,110.16515640572,151.439194356546,8.82903206072027,34,1952,48.4333,10.4167,"48.4333 10.4167","1950-1960",117,6.81106542153131,3.83435475300517,5.04011099845585
1884,99.5114718433845,122.558366178328,9.48725785245939,34,1953,48.4333,10.4167,"48.4333 10.4167","1950-1960",125,7.14106541415524,4.92419343832279,6.34391290168075
2136,115.088680809304,35.484244802864,5.97516115676732,34,1954,48.4333,10.4167,"48.4333 10.4167","1950-1960",128,5.30729496333992,3.01725799707516,2.60663037651988
1680,97.9623650031201,31.0801582775837,5.53145148926565,34,1955,48.4333,10.4167,"48.4333 10.4167","1950-1960",117,3.73999991640449,-0.355967733978985,3.8214443590285
1944,101.107994798085,111.539249631761,8.66435464504626,34,1956,48.4333,10.4167,"48.4333 10.4167","1950-1960",130,4.66024579747473,4.67032247625532,6.54532594065708
