"siteslist","cc","meanmat","varmat","sdmat","meanlo","varlo","sdlo","meanutah","meangdd","matslope","matslopese","matslopelog","matslopelogse","meanmatlo","varmatlo","sdmatlo","matslopelog_exp"
12,"1950-1960",6.03921297976717,3.21533515621255,1.79313556548649,111.1,115.433333333333,10.7439905683751,2347.2,70.17004378276,-5.24099094176199,1.02669890646198,-0.225379234861893,0.0563889702448417,7.09317726080997,0.741202822976187,0.860931369492474,0.798213450985113
12,"1990-2000",6.99432771251705,0.568585808438127,0.754046290646753,108.3,31.3444444444444,5.59861093883514,2206.8,76.4653900933215,-0.0940626618206642,2.62483756313903,-0.0165533923118177,0.164927806843832,7.26916112784417,1.58505765720345,1.25899072959393,0.9835828622258
12,"2000-2010",7.01790148248194,1.09440876173036,1.04613993410555,109.8,29.7333333333333,5.45282801244761,2439.6,59.340960569671,-4.00779638536525,1.17823844194178,-0.263846606226859,0.0751956696079733,6.7325159785488,0.534678136579004,0.731216887509448,0.768091351051163
13,"1950-1960",6.41433592220219,3.30529540667756,1.8180471409393,109.9,70.3222222222222,8.38583461691335,2355.6,71.020096024327,-4.14018550243737,0.718895679801999,-0.192359173682857,0.0402706989058833,7.28556435328398,0.681425841025923,0.825485215510201,0.825010493212525
13,"1990-2000",7.27842606682269,0.778516283690245,0.882335697844219,109.2,19.5111111111111,4.41713833959399,2253.6,82.4114081148563,-1.55954492646953,1.68187906174047,-0.10047469313885,0.106205871814109,7.62162886190138,1.59968751346931,1.26478753688883,0.90440799985084
13,"2000-2010",7.42666376842736,0.969812018890341,0.984790342606151,105.3,60.4555555555556,7.77531707106248,2437.2,69.2424011694979,-3.74292665499683,2.45784193282554,-0.27285253384764,0.172794385886197,7.15827403354849,0.770240745137447,0.877633605291779,0.761205031329785
14,"1950-1960",5.19452447405726,3.54478018254348,1.88275866285179,114.3,114.233333333333,10.687999500998,1885.2,68.9658855612445,-4.42081194444101,1.2590775082883,-0.143768285550468,0.0468289462627203,6.86699984651059,0.81107153386599,0.900595099845647,0.866088410009342
14,"1990-2000",6.07050806103488,1.03027350466133,1.0150238936406,109.5,24.2777777777778,4.92724849969816,2007.6,58.7587035708782,-3.20941526994294,1.28763612901476,-0.156547703008939,0.0700802923532499,6.43809663029087,1.39063257050818,1.17925085139175,0.85509072632942
14,"2000-2010",6.20151625482793,1.45901341569612,1.20789627687816,106.6,41.1555555555556,6.41525958598368,2030.4,46.4407328762516,-2.81858246854823,1.59151620957241,-0.166162615962372,0.0929751383374666,5.84627406287397,0.948289120806229,0.973801376465565,0.846908502149871
15,"1950-1960",5.56853266241884,3.51027393076403,1.87357250480573,113,108,10.3923048454133,2418,65.3355061561717,-4.87003429989601,0.938722240124624,-0.204821124820543,0.0446932457479672,6.76037081663587,0.853225427518621,0.923702023121429,0.814793049629971
15,"1990-2000",6.753467062163,0.890282712821521,0.943547938804129,105.9,59.8777777777778,7.73807326004205,2356.8,68.8387907346122,1.27819344359825,2.8640718172236,0.0807733383697942,0.171575295098456,7.08862887381486,1.84222655222808,1.35728646653095,1.08412513914454
15,"2000-2010",6.71372935813317,1.55211674845068,1.2458397763961,108.5,52.7222222222222,7.26100697026399,2648.4,46.1892312877492,-4.08438918194061,1.46993680974145,-0.244925229868075,0.0864289696768847,6.19324179705413,2.74818739275518,1.65776578344324,0.782763063351389
16,"1950-1960",4.12381138323547,3.50394324903204,1.87188227435169,110.9,186.322222222222,13.649989824986,1953.6,44.0087255417411,-4.64975607849789,1.98603813575303,-0.132943529247896,0.0603104173559182,5.66064503476504,2.84546113999649,1.68684947164722,0.875514531676895
16,"1990-2000",5.24026217795298,0.896435198064119,0.946802618323439,109.5,35.1666666666667,5.93014895821906,2059.2,51.9181340332482,-1.29961227695204,2.16623133607364,-0.0542397325237526,0.0944900222952753,6.15887083008044,0.729197458441759,0.853930593456962,0.947205003434906
16,"2000-2010",5.33940971672046,1.31559783124164,1.14699513130686,109.9,55.6555555555556,7.4602651129538,2107.2,37.9960395199318,-4.81019367643499,1.54783803162431,-0.244766924369367,0.0765152958190729,5.1119676276741,0.361418666928076,0.601181060021085,0.782886988857288
17,"1950-1960",5.84172937762389,3.26807054943274,1.80778055898185,116.6,85.8222222222222,9.26402840141492,2212.8,88.8886663630515,-4.30698299276146,0.981753564515617,-0.174495862738456,0.0458483604721215,7.73461273034374,0.922232772971154,0.960329512704444,0.83988032902661
17,"1990-2000",6.63628673691333,0.875421426197509,0.935639581354652,105,55.3333333333333,7.43863786814047,2206.8,63.3204209224165,-1.78092727602917,2.73943312059469,-0.107369516391213,0.157750712724315,6.84359662122724,1.08421528307302,1.04125658848961,0.898193714362064
17,"2000-2010",6.62546706502402,0.911952937897159,0.954962270405045,106,44.2222222222222,6.64997911442,2361.6,51.1007399422078,-4.95247120371331,1.73078053414772,-0.311084070587771,0.111490330731576,6.31014502024759,0.684392942292291,0.827280449601156,0.732652278772409
18,"1950-1960",5.66807364380048,3.78490093900144,1.94548218676025,114.7,117.344444444444,10.8325640752522,2058,75.937819459062,-4.62995242102492,1.09355196647892,-0.180101716227785,0.0538276669275926,7.09704822846538,0.61329175805025,0.783129464424784,0.835185255196972
18,"1990-2000",6.34088510417181,0.728785941621213,0.853689604962608,110.3,17.5666666666667,4.19126074906664,2145.6,61.1279838989252,-2.70947898400058,1.4475296978509,-0.142122390904556,0.0794303879647643,6.65124178681703,1.33813855186975,1.15677938772687,0.867515074033536
18,"2000-2010",6.35584412023089,1.10511822682239,1.05124603534206,110.1,39.2111111111111,6.26187760269323,2274,52.9899447752365,-4.48093299613813,1.38756133496071,-0.248325891005285,0.0820002402695555,6.27227405335213,0.760603217530354,0.872125689066865,0.780105672426178
19,"1950-1960",5.79456544425186,3.03965016130418,1.74345925140342,111.2,21.9555555555556,4.68567557088149,2107.2,64.6547309061575,-1.49012447265154,0.790773552962159,-0.0591188361796953,0.0359796338717863,6.86795145939255,2.24622482183127,1.49874107898305,0.942594748142287
19,"1990-2000",6.66146706421936,0.617722452080478,0.785953212399108,116,15.5555555555556,3.94405318873308,2134.8,70.4463816638349,-1.12075136511123,1.72937950221637,-0.0702024932124662,0.0963191065871644,7.10185467997085,1.1127816952542,1.0548846833916,0.932205035600487
19,"2000-2010",6.41496706972906,0.734355561844624,0.856945483589606,111.7,28.0111111111111,5.29255241930688,2317.2,85.9970803431721,-4.36035497873381,1.54641131676313,-0.247384767038527,0.0904400607772132,7.57693531451326,0.580193383706068,0.761704262628265,0.780840194154889
20,"1950-1960",4.63098350304683,3.58721174653394,1.89399359727902,112.4,147.377777777778,12.1399249494294,1933.2,54.2942278716904,-5.85343820855501,0.923409165595036,-0.161017798669819,0.0431176061618119,6.01853212353984,0.336497293605796,0.580083867734482,0.851276919375499
20,"1990-2000",5.67487692233694,0.867517103041651,0.931405981858422,109.8,22.8444444444444,4.77958622104931,2068.8,53.1454089914892,-1.38304803399583,1.74715170018615,-0.065985037251138,0.082574539113077,6.13925792729302,1.59082256271519,1.26127814645113,0.936144871487436
20,"2000-2010",5.67280315189149,0.913552555237343,0.95579943253663,108,16.6666666666667,4.08248290463863,2180.4,49.5806931208739,-2.89980648476134,1.1087672537998,-0.159456922596028,0.059598291052034,5.7808385804656,0.618787709648705,0.786630605588611,0.852606694688375
21,"1950-1960",3.72503270362427,4.02390122236907,2.00596640609186,116,91.1111111111111,9.54521404218424,1982.4,46.5958304859211,-4.16085926764007,0.816220878744307,-0.0698993664434448,0.0204962102395911,5.43320955597766,1.77396465910666,1.3319026462571,0.932487654733542
21,"1990-2000",5.10648349241858,1.06689336723344,1.03290530409783,114.3,24.0111111111111,4.90011337737313,2085.6,51.9787783399914,-1.2765413366218,1.61539761824231,-0.035015968174719,0.061782715079318,6.1505643786532,0.688598467598565,0.829818334094015,0.965589997424676
21,"2000-2010",5.11949988557026,1.27482715858903,1.12908244100643,112.2,38.6222222222222,6.21467796609142,2176.8,45.767931622762,-4.45263250880777,1.14401211360566,-0.202781195552907,0.0566522373610745,5.50095148994737,1.12077227877953,1.05866532897773,0.816456866276142
22,"1950-1960",6.41433592220219,3.30529540667756,1.8180471409393,110.3,104.455555555556,10.2203500701079,2355.6,85.2793292487778,-4.51561275354293,1.18383532383138,-0.20448024884383,0.0666839653330012,7.75320950412161,1.26377457323085,1.12417728727761,0.815070840349984
22,"1990-2000",7.27842606682269,0.778516283690245,0.882335697844219,100.6,34.7111111111111,5.89161362540952,2253.6,68.672385048351,-3.80139982460218,1.94086307578728,-0.255621625182764,0.132924324583734,7.07551597088215,1.35887549596529,1.16570815213984,0.774434940041181
22,"2000-2010",7.42666376842736,0.969812018890341,0.984790342606151,98.6,63.8222222222222,7.98888116210413,2437.2,56.6001019769157,-3.95171497642513,2.50481555094102,-0.310350555455787,0.196366444069595,6.70991920486033,0.726109131894652,0.852120374063812,0.733189887453317
23,"1950-1960",6.25526215526596,3.33284117174256,1.82560706937242,112.8,111.511111111111,10.5598821542246,2366.4,75.4790930905047,-4.57162188537674,1.25292391696361,-0.196953257843933,0.0681108321765082,7.34249983588234,1.06278633386332,1.03091528937314,0.821229018430496
23,"1990-2000",7.27232770630327,0.613167041178982,0.783049833138978,103.1,44.1,6.6407830863536,2230.8,74.2505769203971,-2.59321907474658,2.85475237016902,-0.18012625930414,0.193353390847011,7.33822564242948,1.39680609433903,1.18186551448929,0.835164757433024
23,"2000-2010",7.23391787109622,1.07677269634777,1.03767658562183,105.6,38.0444444444444,6.1680178699842,2438.4,59.1835258606662,-3.98477726283423,1.55938561659679,-0.276525663872606,0.106254141208329,6.89256436206821,0.598000264919518,0.773304768457765,0.758414155037652
24,"1950-1960",5.29587693080825,3.75494549347741,1.93776817330593,115.3,80.0111111111111,8.94489301842739,2023.2,68.0235461597471,-4.06371682480228,0.774144742078211,-0.143447185420341,0.0359478206271973,6.86872565292363,0.945568268806227,0.972403346768319,0.866366555764427
24,"1990-2000",6.17542609147666,0.746073514380006,0.863755471403803,111.8,7.28888888888889,2.69979423084221,2110.8,70.3388479227334,-1.67012305960666,0.934100821239855,-0.0799462778389545,0.0469439110974166,6.98924177926214,1.00539801292317,1.00269537394124,0.923165939523773
24,"2000-2010",6.20114740237716,1.12631295541297,1.0612789244176,112,39.1111111111111,6.25388767976457,2248.8,55.7719375298623,-4.8820496094467,1.16675282636778,-0.274757315499448,0.0680990201876768,6.24275792497961,0.499264837491506,0.706586751568062,0.759756481975927
25,"1950-1960",6.01864740645635,3.10870680398139,1.76315251863853,108.7,76.9,8.7692645073575,1912.8,68.3008930164313,-4.36074552894571,0.845641223423547,-0.195543460041395,0.0477476133690683,7.13290306637364,0.310975925513253,0.557652154584964,0.822387601788302
25,"1990-2000",6.81343427393738,0.81047475616347,0.900263714787767,105.5,30.5,5.52268050859363,2144.4,63.3814494507761,-3.34941076361035,1.81706189870622,-0.198551316660806,0.109428156421425,6.95330629619439,0.752888070459363,0.867691229908061,0.819917694222598
25,"2000-2010",6.76230312753927,1.14809439976459,1.07149167041307,106,34,5.8309518948453,2227.2,53.5624078752897,-3.48328831621206,1.47821649585278,-0.220885991597378,0.0988682046076045,6.50459662880448,0.714310756887337,0.845169070001581,0.801808087938792
26,"1950-1960",5.45928676322133,3.47502643704275,1.86414227918438,119.6,77.3777777777778,8.7964639360244,2061.6,91.0400831779029,-3.16901514590611,1.23613106176072,-0.103400080426695,0.0502806813991873,7.85748369533929,0.852686048134707,0.923410010848218,0.901766122326588
26,"1990-2000",6.41827854506488,0.702367707262173,0.838073807765267,113,62.6666666666667,7.91622805802528,2112,45.2434531628278,-3.92308213469803,3.03791556926619,-0.194179146745198,0.163852713903379,5.57295148833805,1.89057084882978,1.37498030852437,0.823510361852137
26,"2000-2010",6.45515559342094,1.02568001842337,1.01275861804448,101.9,96.7666666666667,9.83700496424937,2251.2,60.2758813174956,-3.59002210929015,3.19091786347255,-0.215751970037063,0.202705226243745,6.55629017603614,1.39919491952996,1.18287569910366,0.805935173156549
27,"1950-1960",5.25348348913287,3.0210612690658,1.73812003873893,117.5,89.6111111111111,9.46631454744195,2084.4,70.1029382830671,-3.67538266496398,1.42098961723957,-0.12234172925139,0.0558637940954112,7.00362887571476,0.385916633517058,0.621221887506435,0.884845939090721
27,"1990-2000",5.7976801982806,0.881322227689524,0.9387876371627,108.9,44.7666666666667,6.6907896893167,2149.2,74.6033173337286,1.14201336463024,2.48723482691903,0.0356284095977339,0.124410116256592,7.03558048790381,0.716584978950084,0.846513425144625,1.03627070668947
27,"2000-2010",5.77186872344769,1.19570583773593,1.09348335046124,115.9,46.1,6.78969807870718,2289.6,47.1661754472232,-4.33797463604283,1.57069289114081,-0.220075857295342,0.0836834487793705,5.94396760907745,1.14394464304599,1.06955347834785,0.802457923365924
28,"1950-1960",5.09644250903645,3.2729975950335,1.80914277906237,116.7,69.5666666666667,8.34066344283635,2055.6,71.6341131765084,-3.71493472047508,0.965271069181344,-0.135449823677529,0.0383471565025063,6.98779016639136,1.04795708721441,1.023697751885,0.873322981964695
28,"1990-2000",6.15677035418874,0.789117073625147,0.888322617985801,105.5,40.2777777777778,6.34647758821992,2122.8,60.0109942975452,-3.00977355397873,2.29081965395343,-0.158532634362882,0.118842519181344,6.63712888390667,0.943861871322101,0.971525538172878,0.853395113330685
28,"2000-2010",6.19426215662942,1.04204487563023,1.02080599313985,107.1,22.5444444444444,4.74809903481851,2268,41.5652974296698,-2.53465998531323,1.37887228583156,-0.152732724073925,0.0805374150638366,5.75603212940717,0.441279597570061,0.664288790790617,0.858359109881072
29,"1950-1960",4.97478677405075,2.88216946744233,1.69769533999547,121.2,72.1777777777778,8.4957505717728,2416.8,75.0190400216479,-4.5797562335778,0.71315292579488,-0.164710122469298,0.0352656792675421,7.44504822068698,0.50116140117132,0.707927539492087,0.848139525048419
29,"1990-2000",6.39827034879079,0.758690005275885,0.871028131162183,105.9,29.2111111111111,5.40473043833928,2414.4,51.733853558083,-2.87979720592583,1.94321916077321,-0.155483112210902,0.110002380569034,6.76045146179536,0.696997025148889,0.834863476952303,0.856001532780218
29,"2000-2010",6.09712281453835,1.91976274891669,1.38555503279974,109.2,86.6222222222222,9.307106006822,2709.6,38.624725577576,-4.88616168751992,1.62967559146231,-0.265173897684359,0.088967006437805,6.03624180056335,0.925357110038099,0.961954837837047,0.767072546237365
30,"1950-1960",5.63600807074671,2.79698188555073,1.67241797573176,121.9,21.8777777777778,4.67736868097628,2113.2,81.6844465121012,-0.731961550081759,0.954342416818505,-0.0242035053115534,0.0365953505920461,7.56222563742269,1.9948920185795,1.4124064636568,0.976087050645158
30,"1990-2000",6.6400490319112,0.652371137787078,0.807694953424298,110,23.1111111111111,4.80740170061865,2176.8,80.7621283269527,-1.34926042642898,2.04956763791288,-0.0821841940631411,0.117442881755456,7.43217725323273,0.970271648439555,0.985023679126322,0.921102281498264
30,"2000-2010",6.4520408393922,0.796263032053349,0.892335717122961,113.6,35.3777777777778,5.94792213951879,2330.4,62.9500152747679,-3.09663024159904,2.08688296626715,-0.171720705942843,0.118848517732463,6.79512888037509,0.472790173106741,0.687597391724795,0.842214365790238
31,"1950-1960",5.57747528516978,3.53696008972813,1.88068075167694,116.8,37.7333333333333,6.1427463998877,2152.8,79.3010672758927,-2.81220410792105,0.587346040312095,-0.102818978943738,0.0282207379540802,7.43359660803971,1.70309790079934,1.30502793104184,0.90229029224076
31,"1990-2000",6.42917198744435,0.726980140767303,0.852631304121132,113,13.7777777777778,3.71184290855335,2145.6,73.9097996997028,-1.5727911788327,1.43520019908932,-0.0816519974003583,0.0776429710618399,7.22225790308608,0.894703827502754,0.945887851440515,0.921592619525117
31,"2000-2010",6.40430313554119,1.07481132770243,1.03673107781258,112.7,40.4555555555556,6.36046818682049,2310,69.4591892863151,-5.4008757696848,1.02896926356572,-0.314251979988217,0.0597534089624729,6.91103210359091,0.553849554383092,0.74421069219885,0.730334975173125
32,"1950-1960",4.07500810563778,3.89234471155807,1.97290261076366,121.1,94.5444444444445,9.72339675444978,2092.8,67.525117208245,-2.73830919029687,1.44877130788121,-0.0184638734052678,0.0205487456220696,6.52498372512299,2.7010966733896,1.64350134572187,0.981705539629349
32,"1990-2000",4.9605900530566,0.880563697683718,0.938383555740252,105.9,76.1,8.72353139502576,2060.4,43.6700908981244,-6.5680293111691,2.32601872289761,-0.270063491364954,0.106228354171898,5.60220955220021,0.523427546551248,0.723482927615606,0.763331027869397
32,"2000-2010",4.87883595652329,1.31008083635554,1.14458762720708,110.8,36.4,6.03324125159934,2263.2,37.3216749870321,-3.77950779051739,1.29903165370149,-0.1729909612888,0.0542407543414144,5.01658053303197,1.27561602460345,1.12943172640202,0.841145217678963
33,"1950-1960",5.71460642964564,2.58484935113878,1.6077466688315,114.1,132.988888888889,11.5320808568484,2516.4,62.6064759721743,-6.1908677475359,1.28074849132933,-0.272544049705096,0.0720552459162898,7.019177262464,0.959421447745277,0.97950061140628,0.761439887233974
33,"1990-2000",7.20818016675347,0.870743721413937,0.933136496668058,100.9,73.4333333333333,8.5693251387337,2490,66.4281811997521,-6.56638999379267,2.26981716170181,-0.43069835571353,0.149059156817333,7.08804822866655,1.21552490490565,1.10250846024221,0.650054966570265
33,"2000-2010",7.34150803262582,1.95975920977316,1.39991400084904,102,32,5.65685424949238,2808,56.0810510907278,-2.39997323886628,1.14938380561642,-0.17462001426095,0.0771105277161577,6.78169339680444,0.787172309879449,0.887227315787476,0.83977606307757
34,"1950-1960",5.72115560982712,3.84939255008123,1.9619868883561,127,101.333333333333,10.0664459136943,2239.2,127.332043946585,-3.65810080536615,1.27194724127187,-0.123682808399875,0.0555419072043952,9.21841914879098,2.48383420391365,1.57601846560047,0.883660085991346
34,"1990-2000",6.48227854363437,0.82492965167722,0.908256379926516,112.5,69.6111111111111,8.34332734052255,2271.6,65.764557071202,-4.11135120344161,2.90433062784915,-0.209599382253991,0.155530621338789,6.96830629585912,0.892826750756972,0.944895100398437,0.810909045459633
34,"2000-2010",6.33168018634477,1.12155138055641,1.05903322920313,110.1,33.8777777777778,5.82046199006383,2382,62.4939332233725,-3.93978808392244,1.35481757555352,-0.204889898129405,0.0752713921344449,6.73654823652318,0.702836476847609,0.838353431941213,0.814737015542757
35,"1950-1960",5.17415562205352,3.49826896041473,1.87036599638005,131.6,91.1555555555556,9.54754185932461,2386.8,106.676915076136,-3.71309109670455,1.23846106411425,-0.114879707955517,0.042522018851059,8.50311271316643,0.837314721789846,0.915049026986995,0.891473374612036
35,"1990-2000",6.07919658543084,0.568721151380508,0.754136029758894,104.9,69.4333333333333,8.33266663999787,2370,54.4187102529804,-6.1365396329844,3.24864702611812,-0.336062466086906,0.181814045914549,6.37645147037843,1.86328455654744,1.36502181541082,0.714578467501229
35,"2000-2010",6.14326215776935,1.76677123070294,1.32919946987009,106.8,58.6222222222222,7.65651501808899,2538,40.6991132567641,-4.17387081731881,1.40353252906938,-0.240640753492561,0.0750685775933153,5.89164502960179,0.450185578210204,0.670958700823086,0.786123987963694
