"siteslist","cc","meanmat30","varmat30","varlogmat30","sdmat30","meanmat45","varmat45","varlogmat45","sdmat45","meanmat60","varmat60","varlogmat60","sdmat60","meanlo","varlo","varloglo","sdlo","meanutah","meangdd","mat30slope","mat30slopese","mat30slopeconfint11","mat30slopeconfint89","mat45slope","mat45slopese","mat45slopeconfint11","mat45slopeconfint89","mat60slope","mat60slopese","mat60slopeconfint11","mat60slopeconfint89","mat30slopelog","mat30slopelogse","mat30slopelogconfint11","mat30slopelogconfint89","mat45slopelog","mat45slopelogse","mat45slopelogconfint11","mat45slopelogconfint89","mat60slopelog","mat60slopelogse","mat60slopelogconfint11","mat60slopelogconfint89","lomatslope","lomatslopelog","lomatslopelogse","lomatslopelogconfint11","lomatslopelogconfint89","meanmatlo","varmatlo","sdmatlo","mat30slopelog_exp","mat45slopelog_exp","mat60slopelog_exp"
6,"1950-1960",8.13476544317382,1.70784909493141,0.0278838851681877,1.30684700517368,7.17826215839391,1.8144133632939,0.0417937977980398,1.34700161963299,7.52785229075578,2.62991127841458,0.0575332410866627,1.62170011975537,107.1,85.2111111111111,0.00750095378253355,9.23098646468031,2427.6,83.459651419796,3.76121341454007,2.11385581285074,-0.0380948119427815,7.56052164102293,-2.45714339608902,2.26179951160238,-6.5223560935894,1.60806930141136,-5.03800150231593,0.936702721219794,-6.72157061467644,-3.35443238995541,0.273673686947131,0.155768048484224,-0.00629376609839027,0.553641139992653,-0.159653152269218,0.138738132936485,-0.409012132474022,0.0897058279355868,-0.3080193804157,0.0666146195393428,-0.427748205097708,-0.188290555733691,-4.85951093879889,-0.359190847153819,0.245912801096561,-0.801178669844342,0.082796975536704,7.82025788971974,0.781203128448987,0.88385696153223,1.31478570049598,0.852439404369517,0.734901075182718
6,"2000-2010",8.17695294223086,3.07516050841721,0.066890643304495,1.7536135573202,6.89021337256178,1.80274436675611,0.040060964129237,1.34266316206117,8.52904079296764,1.11651398760774,0.0155996139093598,1.056652254816,98.5,24.0555555555556,0.00244813218064824,4.90464632318739,2270.4,82.9917512584939,0.848818027749368,0.942207814936551,-0.844645585323297,2.54228164082203,0.0816803489694011,1.29118071790208,-2.23900467296013,2.40236537089894,-2.14790393867634,1.45480853782379,-4.76268306036929,0.46687518301661,0.0647404122251979,0.0636471737819661,-0.049654916667219,0.179135741117615,0.00344363812835559,0.0873915811668412,-0.153628358567934,0.160515634824645,-0.196211828109928,0.121673925210554,-0.414900700922635,0.0224770447027786,0.723574263883805,0.0393314482077296,0.154863688565359,-0.239010566594295,0.317673463009754,7.54187079916798,0.647745185519191,0.80482618342049,1.06688203890027,1.00344957426214,0.821838127821191
7,"1950-1960",6.99551546863804,1.66973187549822,0.0348414439071604,1.29218105368335,6.2288220829972,2.17976614998023,0.0695506397813605,1.47640311229022,6.41109821735652,3.03651624456113,0.0981170917204373,1.74256025564717,105.5,157.388888888889,0.0145009882907761,12.5454728443725,2365.2,57.4351094295017,3.84467386859557,3.15195297134003,-1.82044329819427,9.50979103538542,-4.67119500975173,2.50959211390168,-9.1817741634948,-0.160615856008661,-6.63790641551471,0.985536486851928,-8.40924619149778,-4.86656663953164,0.252213623393391,0.209936804510807,-0.125113261236346,0.629540508023127,-0.254517669484451,0.134031784227639,-0.495417761785212,-0.01361757718369,-0.332685372970237,0.0681112382386324,-0.455104123664015,-0.210266622276458,-8.31144058785043,-0.484135128635643,0.300773927147698,-1.02472680417794,0.0564565469066534,6.58140307870063,0.630668662117934,0.79414649915361,1.28687091365521,0.775290353988887,0.716995744913231
7,"2000-2010",6.91482797044154,2.96287017164009,0.108606268752973,1.7212989779931,5.59160373975222,1.46584794141836,0.0501626198792416,1.2107220743913,7.12291787357726,0.940021757971779,0.0193491886965729,0.969547192235519,104.3,32.0111111111111,0.00301946613136466,5.65783625700772,2251.2,77.8126074915134,-0.234784886589891,1.15914647529098,-2.3181600688037,1.84859029562392,-0.444306165448079,1.64470894176108,-3.40040003647503,2.51178770557887,-3.89535601392527,1.53622047638187,-6.65645970800261,-1.13425231984793,-0.0157213440458003,0.0586885743328884,-0.121204405808082,0.0897617177164817,-0.0265867890899146,0.0862312964640041,-0.181573364827143,0.128399786647314,-0.267442116577191,0.102789845366304,-0.452189961120301,-0.0826942720340809,0.628135886492486,0.0260392046388407,0.09635233648297,-0.147138276254195,0.199216685531877,7.42316112440199,1.87775268053935,1.37031116194073,0.984401591204579,0.97376352811767,0.765334629528678
8,"1950-1960",5.79999987035989,2.15509782032628,0.0664432649292039,1.46802514294759,4.50304941625721,2.85708135937045,0.202641112320207,1.69029031807274,5.0204179205718,3.40380147740315,0.235646300979831,1.84493942377606,109.1,128.322222222222,0.0109922174070378,11.3279398931236,1861.2,53.5588726430163,5.20280412655036,2.01477049612295,1.58158546354624,8.82402278955448,-3.21246963099891,2.07947659823995,-6.94998687245018,0.52504761045235,-5.59609512142756,0.893266347497212,-7.20159449458943,-3.99059574826568,0.288443110606069,0.10138923692637,0.106212629421222,0.470673591790916,-0.114150968678881,0.0717759630174259,-0.243156459544444,0.0148545221866832,-0.179199249172674,0.0426244247221694,-0.255809643557919,-0.102588854787429,-0.23539237382703,0.00735319381804757,0.249409329683972,-0.440919064048009,0.455625451684104,6.16280631386345,0.833230886557896,0.912814815040759,1.33434843708973,0.892123263045044,0.83593932258401
8,"2000-2010",5.56245300066948,3.64056105714356,0.32837927644772,1.90802543409242,4.12121536682085,2.81096911609426,0.186813126361724,1.67659449960158,5.93222117887993,1.52687478833808,0.0429666374435769,1.23566774997896,105.7,34.0111111111111,0.00304939277687944,5.8319045869348,2025.6,50.7916810762804,0.69639800498503,1.05221799526944,-1.19479081743952,2.58758682740958,1.00039961530812,1.17784899317877,-1.11659026741415,3.11738949803038,-2.82652121617568,1.33630842120925,-5.22831586411419,-0.424726568237165,0.0114058556158536,0.0338306402319293,-0.0493991571759184,0.0722108684076257,0.0375482336873638,0.0431760286322641,-0.0400535780219208,0.115150045396648,-0.161431036287563,0.074925960338468,-0.296098129360088,-0.0267639432150377,0.995781551251683,0.0524979018494897,0.114674204880546,-0.153610124686377,0.258605928385357,6.20285470006507,1.03141366674919,1.01558538131916,1.0114711503985,1.03826207508242,0.850925212403576
9,"1950-1960",6.26548423495551,2.43718828867289,0.0647277547353881,1.56114966888921,5.30021026800449,2.60842506731206,0.120787277801381,1.61506193915653,5.72115560982712,3.84939255008123,0.173788810714638,1.9619868883561,112.4,84.0444444444445,0.00675128783285801,9.16757571250134,2239.2,68.5656846279313,4.29677160409326,1.41518266282855,1.75321347672535,6.84032973146117,-1.21217451132082,1.96058065455392,-4.73599584494544,2.3116468223038,-3.67241574549971,1.02142873234769,-5.50826593073112,-1.83656556026829,0.248996274767109,0.0727183630469861,0.118296974814294,0.379695574719925,-0.0635582449646534,0.0805096115041955,-0.208261032846064,0.0811445429167578,-0.146453832665056,0.046635461706065,-0.230273406464052,-0.0626342588660603,-3.06035972236295,-0.172758763559131,0.17053761308117,-0.479272080297725,0.133754553179464,6.93298371600348,1.15610015788009,1.07522098095233,1.2827372545659,0.938419459500602,0.863765609170443
9,"2000-2010",6.04281236493262,3.31803933192382,0.197045947493544,1.82154860816938,4.90143225759421,1.92146568852222,0.0974805108327382,1.38616942994795,6.33168018634477,1.12155138055641,0.0327992603615572,1.05903322920313,108.2,33.0666666666667,0.00284827167430868,5.75036230742609,2271.6,56.4529468401178,-0.0936536580028684,1.11562503416359,-2.09880620634616,1.91149889034043,0.975084534878275,1.42558300838174,-1.58716650341492,3.53733557317147,-4.08017795982976,1.26664510974422,-6.35676426066905,-1.80359165899047,0.000509016931582473,0.0425067661630174,-0.0758899055410631,0.0769079394042281,0.0523723560745522,0.0575282752902076,-0.0510252589551579,0.155769971104262,-0.213016898918915,0.0719924562434986,-0.342411500758745,-0.0836222970790853,0.501055067023547,0.0278199224615817,0.115055949883185,-0.178974227943345,0.234614072866508,6.66498372199374,1.17004714650393,1.0816871758988,1.00050914650268,1.05376804640371,0.808142480366848
10,"1950-1960",6.37303110755165,1.40310307421217,0.0345896853383752,1.18452651899912,5.10050181836205,2.60231673852564,0.140367771156365,1.61316977982035,5.46031135336236,3.14801167778047,0.162674838658897,1.77426370018114,110.9,84.5444444444445,0.00715406846105847,9.19480529671208,2020.8,59.3443613284848,4.40507244890244,2.2597198601481,0.343597582918497,8.46654731488639,-2.16825405645845,1.86369323170757,-5.51793617944011,1.18142806652321,-4.2253495136311,1.06082985304855,-6.13201673430144,-2.31868229296076,0.259524090411261,0.132038767196688,0.0222061184969423,0.496842062325579,-0.0911770799057255,0.0730182708821455,-0.222415414876152,0.0400612550647011,-0.154595170544518,0.0500974712068751,-0.244637137137113,-0.0645532039519235,-2.62603722871315,-0.175231510226266,0.212581958576978,-0.557312624327485,0.206849603874953,6.65170952874206,0.874209252167344,0.93499157866119,1.29631301204911,0.912856048123131,0.856761949760661
10,"2000-2010",6.09354673879861,3.40136712252386,0.206819276132084,1.84427956734435,4.72003129546526,2.49343793199734,0.128250969710671,1.57906235848916,6.49573755972698,1.10643495755573,0.0260873539322805,1.0518721203434,104.5,28.5,0.00255972978336511,5.33853912601566,2088,69.6237960485806,0.496963663169976,1.00821692310916,-1.31514046747175,2.3090677938117,-0.0260620739896204,1.19526788565778,-2.17435955162417,2.12223540364493,-2.36187441234728,1.58823622663187,-5.21646786416027,0.492719039465713,0.0129668989015281,0.0390648650991937,-0.0572457723864211,0.0831795701894772,-0.0119421857579028,0.04976964434038,-0.101394937464995,0.0775105659491897,-0.155693082664061,0.0960996515667361,-0.328416403971037,0.0170302386429141,2.20276602657968,0.138611598553283,0.0880749111947613,-0.0196885715031273,0.296911768609693,7.06308048728914,1.55763346285766,1.24805186705428,1.01305133369286,0.988128839130487,0.855821816618678
11,"1950-1960",6.26798423489963,1.82382770411308,0.04640109823653,1.35049165273728,5.12115737345592,2.74005819912477,0.136259487929143,1.65531211531988,5.45928676322133,3.47502643704275,0.176785317967745,1.86414227918438,113,95.7777777777778,0.00742892180169966,9.78661217060213,2061.6,61.7505176309362,4.16498504264314,2.09665229433954,0.396597311780984,7.93337277350529,-1.38477481141224,2.0321494044175,-5.037229204332,2.26767958150752,-4.67561789990915,0.844122177914713,-6.19278870938973,-3.15844709042857,0.246596982652328,0.111407030756477,0.046361164358605,0.446832800946051,-0.06661054282831,0.0791228757231408,-0.208820901174608,0.0755998155179881,-0.172717958313992,0.0390364973616633,-0.242879643258449,-0.102556273369534,-7.57744599800418,-0.41220254094969,0.250758447385357,-0.862899616038476,0.0384945341390955,6.58932243336233,0.444603696161203,0.666786094756934,1.27966328233898,0.935559490747825,0.841374884174027
11,"2000-2010",6.02349986536428,3.46573644012159,0.213506120838741,1.86164884984295,4.69979989495128,2.2561512266071,0.113469473802259,1.50204900938921,6.45515559342094,1.02568001842337,0.0245313253450146,1.01275861804448,104.3,28.2333333333333,0.00248431329872928,5.31350480693613,2112,65.262816448818,-0.474126613009466,0.995089235281342,-2.26263588346456,1.31438265744563,0.471734764765724,1.23952626423518,-1.7561098706256,2.69957940015705,-3.01801367741446,1.51731864415713,-5.74514443623743,-0.290882918591488,-0.0176969042193127,0.0376208284348117,-0.0853141570567808,0.0499203486181555,0.0197932404576907,0.0518439232476153,-0.0733876864959674,0.112974167411349,-0.193271379735377,0.0893848651000521,-0.353925976531032,-0.0326167829397212,2.6126699731182,0.143639232821764,0.0896112958971875,-0.0174223360980328,0.304700801741562,6.77125791316672,1.23757684258327,1.11246431070092,0.982458766341842,1.01999042546968,0.824258256796693
12,"1950-1960",5.92681236752542,2.31033901998368,0.0665184515450929,1.51997994065175,4.96186414030142,2.73219051248781,0.144565543420285,1.65293391050211,5.35118840498178,3.71330148118514,0.18408320860055,1.92699285966117,107.7,158.233333333333,0.0139829023221135,12.5790831674384,2358,41.179938917465,5.21953057227713,2.27062016571004,1.13846419946433,9.30059694508992,-2.97334117449779,2.47673425345477,-7.42486372715119,1.47818137815561,-5.66371186503047,1.14754856594557,-7.72624171232685,-3.6011820177341,0.30773090178926,0.120162688357075,0.0917582287167064,0.523703574861814,-0.132666568270486,0.0994504896545019,-0.311412470036859,0.0460793334958884,-0.221619726786273,0.0579270883530611,-0.325734142716649,-0.117505310855898,-2.14131321339632,-0.100785877985267,0.239359572967165,-0.5309953507095,0.329423594738965,5.61882245505469,1.04693147158214,1.02319669251916,1.36033487599805,0.87575704861964,0.80121998891079
12,"2000-2010",5.80064049534558,4.19056882552504,0.27600605452653,2.04708788905729,4.88072114694603,2.7447731321335,0.143233478677293,1.65673568565825,6.38000805411702,1.51941708166319,0.0399351053942421,1.23264637332172,104.4,59.3777777777778,0.00553933011796147,7.70569774762661,2346,51.7101400614872,0.220367519443144,1.32857169059399,-2.1675216274229,2.60825666630919,0.769364664932294,1.62177043179666,-2.14550100638431,3.68423033624891,-3.47777646044961,1.83658600570525,-6.77873780213594,-0.17681511876328,0.00593427027272204,0.0500429575903167,-0.0840097170581905,0.0958782576036347,0.03869551722326,0.0681689889078734,-0.083827030802105,0.161218065248625,-0.211614658099173,0.108355621058019,-0.406366069226029,-0.0168632469723166,1.27127524744584,0.0737591560277665,0.118579706450986,-0.139368367370143,0.286886679425676,6.3074192138569,1.69261074639475,1.30100374572664,1.00595191293607,1.03945393963967,0.809276485629406
13,"1950-1960",7.08762484157924,1.52571996651722,0.0320617179194934,1.23520037504739,6.29966797513347,2.04760992555858,0.0582952111413129,1.43094721270862,6.58081132831724,2.64321587880819,0.0689991018331615,1.62579699803149,106.2,82.6222222222222,0.00741950094058998,9.08967668414131,2572.8,56.7862636558635,4.06452454340902,2.16888740228707,0.16630608417008,7.96274300264797,-2.26525717427824,2.09818901947114,-6.03640691586924,1.50589256731276,-5.10300711093248,0.807584203218168,-6.55450691910839,-3.65150730275657,0.255001084980082,0.144216646107978,-0.00420462177759912,0.514206791737763,-0.136655483476779,0.116511748582086,-0.346066192655115,0.0727552257015564,-0.290616397142553,0.0537034781979569,-0.387139568338926,-0.19409322594618,-7.15448190890652,-0.493735089922005,0.149732856411941,-0.762855277629354,-0.224614902214656,6.77988694523191,0.888556464209521,0.942632730287635,1.2904630209988,0.872270686036497,0.747802482174095
13,"2000-2010",7.26304671265825,3.58687683753821,0.0889908034050565,1.89390518177078,6.18931314668222,2.08293360077455,0.0576536610023397,1.44323719491099,7.7668768755771,1.41101165487502,0.0246984704931692,1.18786011587014,102.3,67.5666666666667,0.00661009467859582,8.21989456542276,2470.8,76.2971945546049,1.17033247529034,1.47764627202936,-1.48549371825773,3.82615866883842,-1.00376901036591,1.98212864582119,-4.56631931499613,2.55878129426431,-3.87056895798527,2.02805204250581,-7.51565901662861,-0.22547889934193,0.0762743188236251,0.0925071824162937,-0.089992129921993,0.242540767569243,-0.0530801316204362,0.118234024568439,-0.265586348677524,0.159426085436652,-0.294854558796249,0.150288277564294,-0.564973024692899,-0.024736092899598,0.746977776961029,0.0483599813655991,0.197582914214452,-0.306762816898991,0.403482779630189,7.41972564060782,1.06397917575703,1.03149366249,1.07925859450148,0.948304020299838,0.744639880911195
14,"1950-1960",5.70659362244769,2.26457172927791,0.0764278826554096,1.50484940418565,4.79410110057296,2.65455764360373,0.16478717195089,1.62928132733538,5.08132775527593,3.71868338477864,0.236670903729825,1.92838880539653,118.7,119.788888888889,0.00829295789694436,10.9448110485695,2294.4,76.3848153443312,3.75727614523756,2.20169833557652,-0.199914571242072,7.7144668617172,-0.63831732086871,2.36427301418076,-4.88770928876951,3.6110746470321,-4.47222683411557,1.23551114776657,-6.69285495789017,-2.25159871034096,0.179222926108667,0.097715218745105,0.00359588845836409,0.35484996375897,-0.0359947662429733,0.0782860464809285,-0.176701061632484,0.104711529146538,-0.146240909939742,0.0413122804160809,-0.220492940700492,-0.0719888791789922,1.69246905937302,0.0737099472682214,0.137165642762311,-0.172822740424822,0.320242634961265,7.2168869354642,2.30313020719352,1.51760673667242,1.19628739813923,0.964645342189249,0.863949544079247
14,"2000-2010",5.72949987193569,3.96769829702241,0.358504711203122,1.9919082049689,4.55810811067873,2.51690947135197,0.155198979183523,1.58647706297695,6.19954084503602,1.35460020848822,0.0389101579086491,1.1638729348551,99.4,258.266666666667,0.024463548077708,16.0706772311146,2292,47.6190348722945,-0.943164174399578,2.83290390239565,-6.03484310338581,4.14851475458665,1.35885627444849,3.54905139177327,-5.01998000520778,7.73769255410476,-5.91100932634085,4.41190050492455,-13.8406750021555,2.01865634947375,-0.0108775182485264,0.092276358488455,-0.176729098939959,0.154974062442906,0.089319101459781,0.13677037736805,-0.156503161683522,0.335141364603084,-0.297675245605972,0.259833662079098,-0.76468352680135,0.169333035589407,4.84136213212966,0.0804050827978717,0.0520456588522352,-0.0131384307321968,0.17394859632794,5.67996761497831,5.97649333787096,2.444686756595,0.989181428029761,1.09342951561722,0.742542444517348
15,"1950-1960",6.68964047547488,1.83274082003407,0.0410750791207002,1.35378758305506,5.82493030458527,2.49044507088557,0.095560092533541,1.57811440361134,6.03921297976717,3.21533515621255,0.124166819515518,1.79313556548649,111.1,115.433333333333,0.00946567461648963,10.7439905683751,2347.2,70.17004378276,3.41230823691144,2.5332820756363,-1.14084972753206,7.96546620135495,-3.2456565008181,2.11589807900784,-7.04863536489325,0.557322363257049,-5.24099094176199,1.02669890646198,-7.08631339834971,-3.39566848517427,0.21041157078791,0.152551256685558,-0.0637742279606371,0.484597369536456,-0.153450254602832,0.0971517509924508,-0.328064551622954,0.0211640424172911,-0.225379234861893,0.0563889702448417,-0.326729136417005,-0.124029333306781,-8.41758028402312,-0.547233447975489,0.211245186667072,-0.926911934384053,-0.167554961566925,7.09317726080997,0.741202822976187,0.860931369492474,1.23418591030892,0.857743431925247,0.798213450985113
