"pepid","bbch","year","doy","lon","lat"
"5570","60","2009","100","13.4167","51.2"
"5714","60","2009","100","12.1167","51.6"
"5781","60","2009","100","10.7167","51.9667"
"6128","60","2009","100","11.0167","51.05"
"6431","60","2009","100","10.3333","51.35"
"402","60","2009","101","9.26667","52.0667"
"427","60","2009","101","9.45","52.4"
"969","60","2009","101","7.95","52.25"
"2568","60","2009","101","6.65","49.75"
"4420","60","2009","101","10.2667","50.45"
"4693","60","2009","101","13.0333","52.4333"
"5684","60","2009","101","11.5833","52.1167"
"5740","60","2009","101","11.6333","51.4833"
"5764","60","2009","101","12.55","51.6833"
"5998","60","2009","101","11.0333","51.8167"
"6086","60","2009","101","11.2167","51.3"
"8176","60","2009","101","7.85","47.6667"
"8204","60","2009","101","11.8667","53.0833"
"8217","60","2009","101","10.8167","50.3"
"94","60","2009","102","10.6333","53.4833"
"569","60","2009","102","10.0667","51.8167"
"1203","60","2009","102","8.48333","53.3333"
"1326","60","2009","102","6.25","51.5833"
"1831","60","2009","102","8.16667","50.8833"
"2061","60","2009","102","10.0167","51.2167"
"2165","60","2009","102","9.6","51.2833"
"2168","60","2009","102","9.51667","51.3833"
"2252","60","2009","102","9","51.25"
"2489","60","2009","102","7.28333","49.6333"
"3759","60","2009","102","12.3","48.7333"
"3918","60","2009","102","11.7667","49.2167"
"3937","60","2009","102","12.4333","48.9167"
"4046","60","2009","102","11.1333","50.2167"
"4172","60","2009","102","10.8","49.3333"
"4364","60","2009","102","10.4333","50.15"
"4555","60","2009","102","11.0167","48.75"
"4697","60","2009","102","14","53.0333"
"4852","60","2009","102","14.5667","51.9667"
"5034","60","2009","102","14.4833","51.5667"
"5046","60","2009","102","13.6","53.2667"
"5054","60","2009","102","12.55","53.0667"
"5086","60","2009","102","11.3833","53.65"
"5643","60","2009","102","12.8833","51.65"
"5756","60","2009","102","12.0333","52.5"
"5871","60","2009","102","11.8167","51.2333"
"6045","60","2009","102","12.1333","50.8833"
"6354","60","2009","102","12.3667","50.8833"
"6358","60","2009","102","11.3333","51.1167"
"6371","60","2009","102","11.0167","51.2833"
"6386","60","2009","102","11.6667","50.85"
"8249","60","2009","102","12.7","52.4167"
"8258","60","2009","102","13.0667","51.3"
"106","60","2009","103","10.7833","53.7"
"291","60","2009","103","10.2667","53.7333"
"502","60","2009","103","9.7","51.8"
"841","60","2009","103","9.5","53.1333"
"1009","60","2009","103","6.66667","53.5833"
"1043","60","2009","103","7.81667","53.6333"
"1631","60","2009","103","9.16667","51.9"
"1653","60","2009","103","8.8","52.15"
"1713","60","2009","103","9.3","51.5833"
"1790","60","2009","103","8.33333","51.35"
"2852","60","2009","103","10.2167","49.0167"
"3228","60","2009","103","8.78333","47.7667"
"3400","60","2009","103","8.68333","48.45"
"3632","60","2009","103","11.35","48.45"
"3890","60","2009","103","12.35","49.35"
"3891","60","2009","103","12.3","49.3167"
"3897","60","2009","103","12.1833","49.7167"
"4045","60","2009","103","11.15","50.2667"
"4097","60","2009","103","11.4333","50.05"
"4317","60","2009","103","9.91667","50.2833"
"4910","60","2009","103","13.6167","51.7833"
"5163","60","2009","103","12.3833","53.75"
"5507","60","2009","103","15.0333","51.2667"
"5695","60","2009","103","11.3","51.7167"
"5854","60","2009","103","11.7333","51.1333"
"5949","60","2009","103","11.3667","51.5"
"6088","60","2009","103","11.3833","51.3167"
"6120","60","2009","103","11.9833","50.9667"
"6162","60","2009","103","10.1","51.3"
"6254","60","2009","103","10.4","51.25"
"6360","60","2009","103","11.0833","51.2167"
"6370","60","2009","103","10.7667","51.3"
"263","60","2009","104","10.15","53.8167"
"1074","60","2009","104","9.85","51.9"
"1166","60","2009","104","7.9","53.5833"
"1183","60","2009","104","8.28333","52.9833"
"2054","60","2009","104","9.93333","51.1833"
"2138","60","2009","104","9.25","51.4833"
"3381","60","2009","104","9.81667","48.35"
"3539","60","2009","104","11.9167","48.3167"
"3659","60","2009","104","12.65","47.8167"
"3803","60","2009","104","12.5667","48.4667"
"3865","60","2009","104","12.85","49.3167"
"3945","60","2009","104","11.6167","48.9"
"3959","60","2009","104","11.6833","49.5333"
"3981","60","2009","104","12.2667","49.65"
"4098","60","2009","104","11.6167","50.1167"
"4263","60","2009","104","10.9333","48.9"
"4475","60","2009","104","10.4167","48.6167"
"4573","60","2009","104","10.8333","48.2667"
"4891","60","2009","104","12.4167","52.9333"
"4892","60","2009","104","12.1167","52.9833"
"5098","60","2009","104","13.15","53.7167"
"5213","60","2009","104","12.2667","53.45"
"5231","60","2009","104","11.9333","53.3167"
"5236","60","2009","104","13.95","53.5167"
"5520","60","2009","104","13.8","51.2167"
"5614","60","2009","104","12.2667","50.6"
"5693","60","2009","104","11.5","51.7333"
"6132","60","2009","104","12.2333","50.8"
"6233","60","2009","104","10.2833","50.55"
"6280","60","2009","104","10.8833","51.55"
"6410","60","2009","104","11.2","50.8667"
"3798","60","2009","105","12.8833","49.0833"
"4055","60","2009","105","11.1667","49.95"
"4128","60","2009","105","11.6","49.85"
"4740","60","2009","105","14.3","51.9833"
"5302","60","2009","105","13.8333","53.55"
"5872","60","2009","105","11.1167","52.0833"
"5943","60","2009","105","11.0833","51.5667"
"6070","60","2009","105","10.7833","50.7833"
"481","60","2009","105","9.95","51.5333"
"2024","60","2009","106","9.31667","50.4667"
"3438","60","2009","106","9.55","47.9333"
"3452","60","2009","106","9.25","48.0167"
"3993","60","2009","106","11.9167","50.3167"
"5129","60","2009","106","13.25","53.9167"
"5307","60","2009","106","13.6167","53.4667"
"5406","60","2009","106","12.65","50.55"
"5610","60","2009","106","11.95","50.4333"
"6113","60","2009","106","10.3667","50.9"
"6188","60","2009","106","10.85","50.5167"
"3866","60","2009","107","12.7667","49.2167"
"8205","60","2009","107","13.7333","53.9"
"8207","60","2009","107","11.25","53.7667"
"3744","60","2009","108","12.7333","49.1333"
"4240","60","2009","108","10.3333","49.3833"
"6090","60","2009","108","11.0833","51.4"
"3014","60","2009","108","9.88333","49.0833"
"1042","60","2009","109","7.7","53.5333"
"2475","60","2009","109","7.96667","50.7333"
"2613","60","2009","109","6.63333","50.2833"
"4157","60","2009","109","11.8833","50.1"
"6024","60","2009","109","11.6833","52.3833"
"4551","60","2009","110","10.4667","48.1167"
"3204","60","2009","110","8.1","48.1833"
"807","60","2009","111","9.11667","53.45"
"4866","60","2009","111","13.2333","51.8167"
"4937","60","2009","111","12.6667","52.9833"
"5156","60","2009","111","12.9667","54.0833"
"5449","60","2009","111","13.75","50.75"
"6259","60","2009","111","11.0667","50.5667"
"4580","60","2009","112","10.2667","47.5333"
"5080","60","2009","112","12.0833","54.1833"
"5253","60","2009","112","12.7","54.4333"
"148","60","2009","112","10.8333","54.25"
"3306","60","2009","112","9.03333","48"
"5244","60","2009","113","12.3667","54.3"
"5363","60","2009","114","13.9167","54.0833"
"6266","60","2009","114","11.15","50.5"
"144","60","2009","114","11.0833","54.2333"
"2977","60","2009","115","9.93333","49.45"
"911","60","2009","116","7.31667","52.8667"
"3936","60","2009","120","12.45","49.0667"
"5277","60","2009","121","13.4333","54.6833"
"3254","60","2010","91","7.63333","47.6"
"3200","60","2010","92","7.7","48.1333"
"1111","60","2010","94","10.85","52.4333"
"3181","60","2010","94","8.05","48.6167"
"3260","60","2010","94","7.63333","47.8167"
"2572","60","2010","95","6.65","49.7333"
"2049","60","2010","96","8.91667","50.1167"
"2933","60","2010","96","9.15","49.0833"
"3063","60","2010","96","8.51667","49.2167"
"3179","60","2010","96","8.13333","48.7"
"1948","60","2010","97","8.6","49.8"
"2390","60","2010","97","7.96667","49.9833"
"2793","60","2010","97","8.28333","49.4333"
"2795","60","2010","97","8.13333","49.4667"
"3283","60","2010","97","7.95","48.4667"
"1372","60","2010","99","6.81667","50.9167"
"2645","60","2010","99","6.75","49.8167"
"2761","60","2010","99","7.56667","49.4667"
"3023","60","2010","99","8.8","49.0667"
"3492","60","2010","100","12.1333","47.8667"
"4172","60","2010","100","10.8","49.3333"
"4651","60","2010","100","7.11667","49.2"
"6128","60","2010","100","11.0167","51.05"
"8183","60","2010","101","12.5333","48.6167"
"926","60","2010","101","7.85","52.4"
"1287","60","2010","101","6.01667","51.7833"
"1466","60","2010","101","6.45","50.8833"
"977","60","2010","102","8.03333","52.3167"
"1589","60","2010","102","7.98333","51.95"
"2977","60","2010","102","9.93333","49.45"
"3258","60","2010","102","7.6","47.8667"
"4687","60","2010","102","14.3167","51.7833"
"1265","60","2010","103","6.5","51.1"
"1583","60","2010","103","7.78333","52.2667"
"2041","60","2010","103","8.93333","50.05"
"2764","60","2010","103","7.63333","49.3833"
"8155","60","2010","103","7.71667","51.8"
"8215","60","2010","103","12.2167","51.8333"
"427","60","2010","104","9.45","52.4"
"1324","60","2010","104","6.18333","51.6333"
"1980","60","2010","104","8.83333","49.7167"
"2327","60","2010","104","8.3","50.7833"
"2568","60","2010","104","6.65","49.75"
"3290","60","2010","104","8.31667","48.8"
"4649","60","2010","104","7.25","49.2167"
"4693","60","2010","104","13.0333","52.4333"
"5520","60","2010","104","13.8","51.2167"
"2489","60","2010","105","7.28333","49.6333"
"969","60","2010","106","7.95","52.25"
"1121","60","2010","106","10.5167","52.1667"
"4446","60","2010","106","9.98333","49.7667"
"4603","60","2010","106","7.31667","49.1667"
"4977","60","2010","106","12.9833","52.3667"
"5663","60","2010","106","12.7333","51.3667"
"5764","60","2010","106","12.55","51.6833"
"6045","60","2010","106","12.1333","50.8833"
"6086","60","2010","106","11.2167","51.3"
"6125","60","2010","106","10.8333","51.0667"
"8249","60","2010","106","12.7","52.4167"
"450","60","2010","107","9.25","52.7167"
"975","60","2010","107","8.05","52.15"
"1333","60","2010","107","6.53333","51.5833"
"2550","60","2010","107","7.45","50.2667"
"2813","60","2010","107","7.6","49.2833"
"3237","60","2010","107","7.88333","48.3333"
"3661","60","2010","107","12.5667","48.0833"
"3937","60","2010","107","12.4333","48.9167"
"4642","60","2010","107","6.81667","49.4"
"5570","60","2010","107","13.4167","51.2"
"8133","60","2010","107","8.73333","52.5"
"840","60","2010","108","9.31667","53.0667"
"2165","60","2010","108","9.6","51.2833"
"3052","60","2010","108","8.58333","49.1333"
"3381","60","2010","108","9.81667","48.35"
"3563","60","2010","108","11.2833","48.7833"
"3632","60","2010","108","11.35","48.45"
"3759","60","2010","108","12.3","48.7333"
"3793","60","2010","108","12.7667","48.85"
"3939","60","2010","108","12.25","49.0333"
"4697","60","2010","108","14","53.0333"
"4892","60","2010","108","12.1167","52.9833"
"4897","60","2010","108","13.8667","52.0167"
"5501","60","2010","108","12.45","50.8667"
"5643","60","2010","108","12.8833","51.65"
"5684","60","2010","108","11.5833","52.1167"
"5740","60","2010","108","11.6333","51.4833"
"5756","60","2010","108","12.0333","52.5"
"5871","60","2010","108","11.8167","51.2333"
"8204","60","2010","108","11.8667","53.0833"
"8258","60","2010","108","13.0667","51.3"
"402","60","2010","109","9.26667","52.0667"
"2061","60","2010","109","10.0167","51.2167"
"2168","60","2010","109","9.51667","51.3833"
"3228","60","2010","109","8.78333","47.7667"
"4852","60","2010","109","14.5667","51.9667"
"5034","60","2010","109","14.4833","51.5667"
"5693","60","2010","109","11.5","51.7333"
"5998","60","2010","109","11.0333","51.8167"
"6354","60","2010","109","12.3667","50.8833"
"6358","60","2010","109","11.3333","51.1167"
"6371","60","2010","109","11.0167","51.2833"
"6386","60","2010","109","11.6667","50.85"
"94","60","2010","110","10.6333","53.4833"
"2054","60","2010","110","9.93333","51.1833"
"2138","60","2010","110","9.25","51.4833"
"3438","60","2010","110","9.55","47.9333"
"3539","60","2010","110","11.9167","48.3167"
"4469","60","2010","110","10.3","48.55"
"4573","60","2010","110","10.8333","48.2667"
"5507","60","2010","110","15.0333","51.2667"
"5522","60","2010","110","13.55","51.35"
"5714","60","2010","110","12.1167","51.6"
"5749","60","2010","110","11.4333","52.6833"
"6020","60","2010","110","12.7833","51.9167"
"3803","60","2010","111","12.5667","48.4667"
"3865","60","2010","111","12.85","49.3167"
"3891","60","2010","111","12.3","49.3167"
"3959","60","2010","111","11.6833","49.5333"
"4046","60","2010","111","11.1333","50.2167"
"4263","60","2010","111","10.9333","48.9"
"4866","60","2010","111","13.2333","51.8167"
"5156","60","2010","111","12.9667","54.0833"
"6410","60","2010","111","11.2","50.8667"
"8217","60","2010","111","10.8167","50.3"
"291","60","2010","111","10.2667","53.7333"
"1183","60","2010","111","8.28333","52.9833"
"1203","60","2010","111","8.48333","53.3333"
"2133","60","2010","112","10","50.85"
"2186","60","2010","112","9.11667","50.85"
"2852","60","2010","112","10.2167","49.0167"
"4475","60","2010","112","10.4167","48.6167"
"4580","60","2010","112","10.2667","47.5333"
"4910","60","2010","112","13.6167","51.7833"
"5333","60","2010","112","14.0667","53.75"
"5695","60","2010","112","11.3","51.7167"
"5949","60","2010","112","11.3667","51.5"
"6120","60","2010","112","11.9833","50.9667"
"3890","60","2010","113","12.35","49.35"
"4097","60","2010","113","11.4333","50.05"
"4740","60","2010","113","14.3","51.9833"
"5054","60","2010","113","12.55","53.0667"
"5741","60","2010","113","11.7","51.5333"
"5872","60","2010","113","11.1167","52.0833"
"6370","60","2010","113","10.7667","51.3"
"502","60","2010","113","9.7","51.8"
"797","60","2010","113","8.63333","53.8667"
"1713","60","2010","113","9.3","51.5833"
"2252","60","2010","113","9","51.25"
"2009","60","2010","114","8.81667","50.5167"
"3562","60","2010","114","11.6","48.7833"
"3945","60","2010","114","11.6167","48.9"
"4045","60","2010","114","11.15","50.2667"
"4420","60","2010","114","10.2667","50.45"
"4703","60","2010","114","14.0833","52.9667"
"4891","60","2010","114","12.4167","52.9333"
"5086","60","2010","114","11.3833","53.65"
"5129","60","2010","114","13.25","53.9167"
"5163","60","2010","114","12.3833","53.75"
"5236","60","2010","114","13.95","53.5167"
"6254","60","2010","114","10.4","51.25"
"8208","60","2010","114","11.1833","53.8333"
"3744","60","2010","115","12.7333","49.1333"
"3798","60","2010","115","12.8833","49.0833"
"3897","60","2010","115","12.1833","49.7167"
"3918","60","2010","115","11.7667","49.2167"
"3981","60","2010","115","12.2667","49.65"
"4055","60","2010","115","11.1667","49.95"
"4098","60","2010","115","11.6167","50.1167"
"4240","60","2010","115","10.3333","49.3833"
"4317","60","2010","115","9.91667","50.2833"
"4551","60","2010","115","10.4667","48.1167"
"4865","60","2010","115","13.3833","51.7167"
"5098","60","2010","115","13.15","53.7167"
"5213","60","2010","115","12.2667","53.45"
"5214","60","2010","115","12.8667","53.9"
"6070","60","2010","115","10.7833","50.7833"
"6132","60","2010","115","12.2333","50.8"
"6233","60","2010","115","10.2833","50.55"
"6280","60","2010","115","10.8833","51.55"
"6428","60","2010","115","10.4167","51.4"
"263","60","2010","115","10.15","53.8167"
"584","60","2010","115","10.3","51.75"
"841","60","2010","115","9.5","53.1333"
"911","60","2010","115","7.31667","52.8667"
"1790","60","2010","115","8.33333","51.35"
"1831","60","2010","115","8.16667","50.8833"
"2638","60","2010","115","6.95","49.6667"
"5078","60","2010","116","12.0667","54.1333"
"5302","60","2010","116","13.8333","53.55"
"5406","60","2010","116","12.65","50.55"
"5614","60","2010","116","12.2667","50.6"
"5943","60","2010","116","11.0833","51.5667"
"6431","60","2010","116","10.3333","51.35"
"8205","60","2010","116","13.7333","53.9"
"4117","60","2010","117","11.65","50.35"
"5046","60","2010","117","13.6","53.2667"
"6090","60","2010","117","11.0833","51.4"
"148","60","2010","117","10.8333","54.25"
"2613","60","2010","117","6.63333","50.2833"
"3306","60","2010","117","9.03333","48"
"3866","60","2010","118","12.7667","49.2167"
"3993","60","2010","118","11.9167","50.3167"
"6188","60","2010","118","10.85","50.5167"
"4937","60","2010","119","12.6667","52.9833"
"5080","60","2010","119","12.0833","54.1833"
"5253","60","2010","119","12.7","54.4333"
"5307","60","2010","119","13.6167","53.4667"
"5610","60","2010","119","11.95","50.4333"
"6024","60","2010","119","11.6833","52.3833"
"6259","60","2010","119","11.0667","50.5667"
"2602","60","2010","119","6.66667","50.2333"
"1708","60","2010","120","8.68333","51.7333"
"5449","60","2010","121","13.75","50.75"
"3783","60","2010","122","13.2","48.9333"
"807","60","2010","123","9.11667","53.45"
"3747","60","2010","124","12.9","48.65"
"5244","60","2010","125","12.3667","54.3"
"6266","60","2010","125","11.15","50.5"
"5277","60","2010","128","13.4333","54.6833"
"3260","60","2011","83","7.63333","47.8167"
"3213","60","2011","84","7.63333","48.0833"
"3254","60","2011","84","7.63333","47.6"
"3290","60","2011","84","8.31667","48.8"
"238","60","2011","85","9.4","54.55"
"2933","60","2011","85","9.15","49.0833"
"3200","60","2011","85","7.7","48.1333"
"3283","60","2011","85","7.95","48.4667"
"2752","60","2011","86","8.15","49.1167"
"1234","60","2011","88","6.6","51.3833"
"2390","60","2011","88","7.96667","49.9833"
"3023","60","2011","88","8.8","49.0667"
"1372","60","2011","89","6.81667","50.9167"
"2645","60","2011","89","6.75","49.8167"
"3179","60","2011","89","8.13333","48.7"
"2049","60","2011","90","8.91667","50.1167"
"1466","60","2011","91","6.45","50.8833"
"1583","60","2011","91","7.78333","52.2667"
"1948","60","2011","91","8.6","49.8"
"2568","60","2011","91","6.65","49.75"
"2572","60","2011","91","6.65","49.7333"
"3063","60","2011","91","8.51667","49.2167"
"2899","60","2011","92","9.26667","48.7333"
"3237","60","2011","92","7.88333","48.3333"
"1980","60","2011","93","8.83333","49.7167"
"2793","60","2011","93","8.28333","49.4333"
"2795","60","2011","93","8.13333","49.4667"
"2813","60","2011","93","7.6","49.2833"
"2937","60","2011","93","9.28333","49.15"
"3052","60","2011","93","8.58333","49.1333"
"2041","60","2011","94","8.93333","50.05"
"3182","60","2011","94","8.11667","48.6"
"3258","60","2011","94","7.6","47.8667"
"1589","60","2011","95","7.98333","51.95"
"2764","60","2011","95","7.63333","49.3833"
"6125","60","2011","95","10.8333","51.0667"
"8155","60","2011","95","7.71667","51.8"
"2172","60","2011","96","8.96667","50.8167"
"4172","60","2011","96","10.8","49.3333"
"4649","60","2011","96","7.25","49.2167"
"4651","60","2011","96","7.11667","49.2"
"6128","60","2011","96","11.0167","51.05"
"8215","60","2011","96","12.2167","51.8333"
"8258","60","2011","96","13.0667","51.3"
"3381","60","2011","97","9.81667","48.35"
"3803","60","2011","97","12.5667","48.4667"
"3939","60","2011","97","12.25","49.0333"
"4687","60","2011","97","14.3167","51.7833"
"5503","60","2011","97","12.6167","50.8667"
"5570","60","2011","97","13.4167","51.2"
"5663","60","2011","97","12.7333","51.3667"
"5854","60","2011","97","11.7333","51.1333"
"6045","60","2011","97","12.1333","50.8833"
"6086","60","2011","97","11.2167","51.3"
"1111","60","2011","98","10.85","52.4333"
"2165","60","2011","98","9.6","51.2833"
"2550","60","2011","98","7.45","50.2667"
"2852","60","2011","98","10.2167","49.0167"
"3438","60","2011","98","9.55","47.9333"
"3452","60","2011","98","9.25","48.0167"
"3759","60","2011","98","12.3","48.7333"
"3793","60","2011","98","12.7667","48.85"
"3937","60","2011","98","12.4333","48.9167"
"4459","60","2011","98","10.1833","47.9833"
"4469","60","2011","98","10.3","48.55"
"5643","60","2011","98","12.8833","51.65"
"5740","60","2011","98","11.6333","51.4833"
"5764","60","2011","98","12.55","51.6833"
"975","60","2011","99","8.05","52.15"
"2009","60","2011","99","8.81667","50.5167"
"2061","60","2011","99","10.0167","51.2167"
"2252","60","2011","99","9","51.25"
"2327","60","2011","99","8.3","50.7833"
"3539","60","2011","99","11.9167","48.3167"
"5714","60","2011","99","12.1167","51.6"
"6132","60","2011","99","12.2333","50.8"
"6386","60","2011","99","11.6667","50.85"
"19540","60","2011","99","12.1667","51.3"
"911","60","2011","100","7.31667","52.8667"
"2133","60","2011","100","10","50.85"
"2489","60","2011","100","7.28333","49.6333"
"3865","60","2011","100","12.85","49.3167"
"3891","60","2011","100","12.3","49.3167"
"3959","60","2011","100","11.6833","49.5333"
"4097","60","2011","100","11.4333","50.05"
"4263","60","2011","100","10.9333","48.9"
"4317","60","2011","100","9.91667","50.2833"
"4693","60","2011","100","13.0333","52.4333"
"4897","60","2011","100","13.8667","52.0167"
"4977","60","2011","100","12.9833","52.3667"
"5684","60","2011","100","11.5833","52.1167"
"5695","60","2011","100","11.3","51.7167"
"5871","60","2011","100","11.8167","51.2333"
"5949","60","2011","100","11.3667","51.5"
"5998","60","2011","100","11.0333","51.8167"
"6254","60","2011","100","10.4","51.25"
"6370","60","2011","100","10.7667","51.3"
"8183","60","2011","100","12.5333","48.6167"
"8217","60","2011","100","10.8167","50.3"
"926","60","2011","101","7.85","52.4"
"1697","60","2011","101","8.73333","52.25"
"1758","60","2011","101","8.35","51.45"
"2138","60","2011","101","9.25","51.4833"
"2168","60","2011","101","9.51667","51.3833"
"3890","60","2011","101","12.35","49.35"
"3897","60","2011","101","12.1833","49.7167"
"3945","60","2011","101","11.6167","48.9"
"4046","60","2011","101","11.1333","50.2167"
"5427","60","2011","101","12.3167","51.1"
"5520","60","2011","101","13.8","51.2167"
"5623","60","2011","101","12.9667","51.05"
"5693","60","2011","101","11.5","51.7333"
"5781","60","2011","101","10.7167","51.9667"
"5872","60","2011","101","11.1167","52.0833"
"6120","60","2011","101","11.9833","50.9667"
"6354","60","2011","101","12.3667","50.8833"
"6410","60","2011","101","11.2","50.8667"
"8204","60","2011","101","11.8667","53.0833"
"969","60","2011","102","7.95","52.25"
"977","60","2011","102","8.03333","52.3167"
"1713","60","2011","102","9.3","51.5833"
"1831","60","2011","102","8.16667","50.8833"
"3563","60","2011","102","11.2833","48.7833"
"3827","60","2011","102","13.5167","48.75"
"4852","60","2011","102","14.5667","51.9667"
"4910","60","2011","102","13.6167","51.7833"
"5034","60","2011","102","14.4833","51.5667"
"5501","60","2011","102","12.45","50.8667"
"5507","60","2011","102","15.0333","51.2667"
"5661","60","2011","102","12.6333","51.3667"
"5756","60","2011","102","12.0333","52.5"
"6280","60","2011","102","10.8833","51.55"
"8249","60","2011","102","12.7","52.4167"
"584","60","2011","103","10.3","51.75"
"4098","60","2011","103","11.6167","50.1167"
"6070","60","2011","103","10.7833","50.7833"
"6428","60","2011","103","10.4167","51.4"
"164","60","2011","104","9.78333","53.7333"
"291","60","2011","104","10.2667","53.7333"
"427","60","2011","104","9.45","52.4"
"671","60","2011","104","9.88333","53.3333"
"2977","60","2011","104","9.93333","49.45"
"3492","60","2011","104","12.1333","47.8667"
"3632","60","2011","104","11.35","48.45"
"3981","60","2011","104","12.2667","49.65"
"4045","60","2011","104","11.15","50.2667"
"5614","60","2011","104","12.2667","50.6"
"6233","60","2011","104","10.2833","50.55"
"8163","60","2011","104","8.9","51.3333"
"263","60","2011","105","10.15","53.8167"
"502","60","2011","105","9.7","51.8"
"1324","60","2011","105","6.18333","51.6333"
"3918","60","2011","105","11.7667","49.2167"
"4937","60","2011","105","12.6667","52.9833"
"5129","60","2011","105","13.25","53.9167"
"5163","60","2011","105","12.3833","53.75"
"5522","60","2011","105","13.55","51.35"
"6195","60","2011","105","10.9167","50.6833"
"19320","60","2011","105","12.05","53.5667"
"4446","60","2011","106","9.98333","49.7667"
"5059","60","2011","106","13.5167","52.05"
"5086","60","2011","106","11.3833","53.65"
"5159","60","2011","106","12.2","53.7833"
"5943","60","2011","106","11.0833","51.5667"
"6090","60","2011","106","11.0833","51.4"
"6371","60","2011","106","11.0167","51.2833"
"94","60","2011","106","10.6333","53.4833"
"807","60","2011","106","9.11667","53.45"
"840","60","2011","106","9.31667","53.0667"
"1183","60","2011","106","8.28333","52.9833"
"1203","60","2011","106","8.48333","53.3333"
"1790","60","2011","106","8.33333","51.35"
"148","60","2011","107","10.8333","54.25"
"4891","60","2011","107","12.4167","52.9333"
"5098","60","2011","107","13.15","53.7167"
"5231","60","2011","107","11.9333","53.3167"
"5236","60","2011","107","13.95","53.5167"
"5302","60","2011","107","13.8333","53.55"
"3982","60","2011","108","12.4167","49.55"
"3993","60","2011","108","11.9167","50.3167"
"4708","60","2011","108","14.1167","53.15"
"5046","60","2011","108","13.6","53.2667"
"5054","60","2011","108","12.55","53.0667"
"5333","60","2011","108","14.0667","53.75"
"6113","60","2011","108","10.3667","50.9"
"8136","60","2011","108","8.81667","53.4333"
"3744","60","2011","109","12.7333","49.1333"
"4117","60","2011","109","11.65","50.35"
"4892","60","2011","109","12.1167","52.9833"
"5074","60","2011","109","13.4","54.1"
"5213","60","2011","109","12.2667","53.45"
"5406","60","2011","109","12.65","50.55"
"5610","60","2011","109","11.95","50.4333"
"6188","60","2011","109","10.85","50.5167"
"8219","60","2011","109","9.06667","54.5"
"152","60","2011","109","10.8167","54.1"
"1042","60","2011","109","7.7","53.5333"
"3306","60","2011","109","9.03333","48"
"2054","60","2011","110","9.93333","51.1833"
"3849","60","2011","110","11.8167","49.6167"
"3866","60","2011","110","12.7667","49.2167"
"5307","60","2011","110","13.6167","53.4667"
"6259","60","2011","110","11.0667","50.5667"
"3824","60","2011","111","13.8167","48.75"
"5078","60","2011","111","12.0667","54.1333"
"5080","60","2011","111","12.0833","54.1833"
"5156","60","2011","111","12.9667","54.0833"
"8179","60","2011","111","9.83333","47.85"
"144","60","2011","111","11.0833","54.2333"
"3659","60","2011","112","12.65","47.8167"
"5449","60","2011","112","13.75","50.75"
"3783","60","2011","113","13.2","48.9333"
"5253","60","2011","113","12.7","54.4333"
"3860","60","2011","114","11.9167","49.2667"
"6266","60","2011","114","11.15","50.5"
"2613","60","2011","114","6.63333","50.2833"
"6313","60","2011","116","11.5833","50.5833"
"5277","60","2011","117","13.4333","54.6833"
"4240","60","2011","118","10.3333","49.3833"
"4866","60","2011","118","13.2333","51.8167"
"6024","60","2011","120","11.6833","52.3833"
"5244","60","2011","121","12.3667","54.3"
"6179","60","2011","134","10.6","50.3667"
"3181","60","2012","84","8.05","48.6167"
"1234","60","2012","85","6.6","51.3833"
"2645","60","2012","85","6.75","49.8167"
"3254","60","2012","86","7.63333","47.6"
"2390","60","2012","87","7.96667","49.9833"
"2933","60","2012","87","9.15","49.0833"
"3260","60","2012","87","7.63333","47.8167"
"1372","60","2012","88","6.81667","50.9167"
"2049","60","2012","88","8.91667","50.1167"
"3063","60","2012","88","8.51667","49.2167"
"3099","60","2012","88","8.38333","49.0833"
"3283","60","2012","88","7.95","48.4667"
"8149","60","2012","88","7.2","50.65"
"1948","60","2012","89","8.6","49.8"
"3179","60","2012","89","8.13333","48.7"
"4651","60","2012","89","7.11667","49.2"
"2793","60","2012","90","8.28333","49.4333"
"2813","60","2012","90","7.6","49.2833"
"3023","60","2012","90","8.8","49.0667"
"1885","60","2012","91","7.58333","51.4333"
"3200","60","2012","91","7.7","48.1333"
"3258","60","2012","91","7.6","47.8667"
"2937","60","2012","93","9.28333","49.15"
"3120","60","2012","93","8.68333","49.55"
"3381","60","2012","93","9.81667","48.35"
"1466","60","2012","94","6.45","50.8833"
"2572","60","2012","94","6.65","49.7333"
"4446","60","2012","94","9.98333","49.7667"
"4649","60","2012","94","7.25","49.2167"
"8155","60","2012","94","7.71667","51.8"
"1980","60","2012","95","8.83333","49.7167"
"2899","60","2012","95","9.26667","48.7333"
"6125","60","2012","96","10.8333","51.0667"
"1333","60","2012","96","6.53333","51.5833"
"3438","60","2012","97","9.55","47.9333"
"4642","60","2012","97","6.81667","49.4"
"6086","60","2012","98","11.2167","51.3"
"926","60","2012","98","7.85","52.4"
"1111","60","2012","98","10.85","52.4333"
"2327","60","2012","98","8.3","50.7833"
"3237","60","2012","98","7.88333","48.3333"
"3492","60","2012","99","12.1333","47.8667"
"2795","60","2012","100","8.13333","49.4667"
"3937","60","2012","100","12.4333","48.9167"
"3959","60","2012","100","11.6833","49.5333"
"4172","60","2012","100","10.8","49.3333"
"4687","60","2012","100","14.3167","51.7833"
"4897","60","2012","100","13.8667","52.0167"
"911","60","2012","101","7.31667","52.8667"
