"datasetID","study","genus","species","woody","provenance.lat","provenance.long","continent","year","fieldchill","fieldsample.date","chilltemp","chillphotoperiod","chilldays","forcetemp","forcetemp_night","photoperiod_day","photoperiod_night","respvar","response","response.time","respvar.simple","Exp_Chilling_Hours","Exp_Utah_Model","Exp_Chill_portions","Field_Chilling_Hours","Field_Utah_Model","Field_Chill_portions","Total_Chilling_Hours","Total_Utah_Model","Total_Chill_portions","forceday","forcenight","photonight","photo","force"
"myking95","exp1","Betula","pendula","yes",56.1,9.15,"europe",1994,"","","5","8","74","15","","8","16","daystobudburst","timeonly",27.45,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,16,8,15
"myking95","exp1","Betula","pendula","yes",64,11.5,"europe",1994,"","","5","8","74","15","","8","16","daystobudburst","timeonly",28,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,16,8,15
"myking95","exp1","Betula","pendula","yes",64,11.5,"europe",1994,"","","5","8","74","15","","8","16","daystobudburst","timeonly",27.68,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,16,8,15
"myking95","exp1","Betula","pendula","yes",56.1,9.15,"europe",1994,"","","5","8","74","15","","24","0","daystobudburst","timeonly",18.2,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,0,24,15
"myking95","exp1","Betula","pendula","yes",69,18.6,"europe",1994,"","","5","8","74","15","","24","0","daystobudburst","timeonly",17.05,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,0,24,15
"myking95","exp1","Betula","pendula","yes",56.1,9.15,"europe",1994,"","","5","8","74","15","","24","0","daystobudburst","timeonly",18.32,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,0,24,15
"myking95","exp1","Betula","pendula","yes",56.1,9.15,"europe",1994,"","","5","8","74","15","","8","16","daystobudburst","timeonly",27.79,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,16,8,15
"myking95","exp1","Betula","pendula","yes",69,18.6,"europe",1994,"","","5","8","74","15","","24","0","daystobudburst","timeonly",16.98,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,0,24,15
"myking95","exp1","Betula","pendula","yes",69,18.6,"europe",1994,"","","5","8","74","15","","8","16","daystobudburst","timeonly",23.79,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,16,8,15
"myking95","exp1","Betula","pendula","yes",64,11.5,"europe",1994,"","","5","8","74","15","","24","0","daystobudburst","timeonly",19.26,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,0,24,15
"myking95","exp1","Betula","pendula","yes",64,11.5,"europe",1994,"","","5","8","74","15","","24","0","daystobudburst","timeonly",19.79,"daystobudburst",1776,1776,58.7461696507261,NA,NA,NA,1776,1776,58.7461696507261,15,NA,0,24,15
"myking98","exp1","Betula","pendula","yes",59.67,10.83,"europe",1997,"yes","15-Nov-1996","","","","15","15","24","0","daystobudburst","timeonly",32.428,"daystobudburst",NA,NA,NA,646,1137,50.0374964358162,646,1137,50.0374964358162,15,15,0,24,15
"myking98","exp1","Betula","pendula","yes",59.67,10.83,"europe",1997,"yes","15-Dec-1996","","","","15","15","24","0","daystobudburst","timeonly",23.313,"daystobudburst",NA,NA,NA,1002,1359.5,65.6738596860637,1002,1359.5,65.6738596860637,15,15,0,24,15
"myking98","exp1","Betula","pendula","yes",59.67,10.83,"europe",1997,"yes","15-Jan-1997","","","","15","15","24","0","daystobudburst","timeonly",18.456,"daystobudburst",NA,NA,NA,1070,1396.5,74.2590673302503,1070,1396.5,74.2590673302503,15,15,0,24,15
"myking98","exp1","Betula","pendula","yes",59.67,10.83,"europe",1997,"yes","15-Feb-1997","","","","15","15","24","0","daystobudburst","timeonly",12.927,"daystobudburst",NA,NA,NA,1485,1607.5,90.4393854061727,1485,1607.5,90.4393854061727,15,15,0,24,15
"myking98","exp1","Betula","pendula","yes",59.67,10.83,"europe",1997,"yes","15-Mar-1997","","","","15","15","24","0","daystobudburst","timeonly",7.92,"daystobudburst",NA,NA,NA,1915,1975,108.987154061707,1915,1975,108.987154061707,15,15,0,24,15
"myking98","exp1","Betula","pendula","yes",59.67,10.83,"europe",1997,"yes","15-Apr-1997","","","","15","15","24","0","daystobudburst","timeonly",3.512,"daystobudburst",NA,NA,NA,2323,2353.5,129.1602233458,2323,2353.5,129.1602233458,15,15,0,24,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","0","0","111","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",3,"daystobudburst",2664,0,13.9156595306638,938,922.5,44.3054439754136,3602,922.5,58.2211035060774,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","111","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",5,"daystobudburst",2664,0,13.9156595306638,933,944.5,46.5134897275538,3597,944.5,60.4291492582176,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","0","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",12,"daystobudburst",936,0,4.50335315531433,938,922.5,44.3054439754136,1874,922.5,48.8087971307279,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",16,"daystobudburst",936,0,4.50335315531433,933,944.5,46.5134897275538,1869,944.5,51.0168428828681,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",9.902,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",9.257,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",16.346,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",12.315,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",10.016,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",8.391,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",9.895,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",13.131,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",12.169,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",7.887,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",11.429,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","0","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",14.74,"daystobudburst",1248,0,6.2027406077441,984,966,49.4562542914466,2232,966,55.6589948991907,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","0","0","55","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",8.5,"daystobudburst",1320,0,6.59492125476756,938,922.5,44.3054439754136,2258,922.5,50.9003652301812,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","55","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",13,"daystobudburst",1320,0,6.59492125476756,933,944.5,46.5134897275538,2253,944.5,53.1084109823214,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",11,"daystobudburst",1608,0,8.16364952817783,933,944.5,46.5134897275538,2541,944.5,54.6771392557316,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","0","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",8,"daystobudburst",1608,0,8.16364952817783,938,922.5,44.3054439754136,2546,922.5,52.4690935035914,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","0","0","74","9","9","8","16","daystobudburst","timeonly",12,"daystobudburst",1776,0,9.07874195186457,938,459,44.3054439754136,2714,459,53.3841859272782,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","0","0","74","9","9","8","16","daystobudburst","timeonly",15,"daystobudburst",1776,0,9.07874195186457,1001,331.5,53.3750101473377,2777,331.5,62.4537520992023,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","0","0","74","12","12","8","16","daystobudburst","timeonly",12,"daystobudburst",1776,0,9.07874195186457,1001,1101,53.3750101473377,2777,1101,62.4537520992023,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","74","9","9","8","16","daystobudburst","timeonly",14,"daystobudburst",1776,0,9.07874195186457,933,279.5,46.5134897275538,2709,279.5,55.5922316794184,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","74","12","12","8","16","daystobudburst","timeonly",11,"daystobudburst",1776,0,9.07874195186457,933,944.5,46.5134897275538,2709,944.5,55.5922316794184,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","0","0","74","15","15","8","16","daystobudburst","timeonly",11,"daystobudburst",1776,0,9.07874195186457,1001,1101,53.3750101473377,2777,1101,62.4537520992023,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","0","0","74","15","15","8","16","daystobudburst","timeonly",9,"daystobudburst",1776,0,9.07874195186457,938,922.5,44.3054439754136,2714,922.5,53.3841859272782,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","74","9","9","8","16","daystobudburst","timeonly",16,"daystobudburst",1776,0,9.07874195186457,933,280,46.5134897275538,2709,280,55.5922316794184,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","74","12","12","8","16","daystobudburst","timeonly",13,"daystobudburst",1776,0,9.07874195186457,933,944.5,46.5134897275538,2709,944.5,55.5922316794184,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","74","15","15","8","16","daystobudburst","timeonly",12,"daystobudburst",1776,0,9.07874195186457,933,944.5,46.5134897275538,2709,944.5,55.5922316794184,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","0","0","74","12","12","8","16","daystobudburst","timeonly",10,"daystobudburst",1776,0,9.07874195186457,938,922.5,44.3054439754136,2714,922.5,53.3841859272782,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","74","15","15","8","16","daystobudburst","timeonly",10,"daystobudburst",1776,0,9.07874195186457,933,944.5,46.5134897275538,2709,944.5,55.5922316794184,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","0","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",4,"daystobudburst",2352,0,12.2162019946222,938,922.5,44.3054439754136,3290,922.5,56.5216459700358,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","0","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",6,"daystobudburst",2352,0,12.2162019946222,933,944.5,46.5134897275538,3285,944.5,58.729691722176,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","1.5","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",160,"thermaltime",936,468,21.003273788397,1001,1101,53.3750101473377,1937,1569,74.3782839357347,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","1.5","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",238,"thermaltime",936,468,21.003273788397,933,944.5,46.5134897275538,1869,1412.5,67.5167635159508,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","1.5","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",204,"thermaltime",936,468,21.003273788397,938,922.5,44.3054439754136,1874,1390.5,65.3087177638106,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","1.5","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",89,"thermaltime",936,468,21.003273788397,933,944.5,46.5134897275538,1869,1412.5,67.5167635159508,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","1.5","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",204,"thermaltime",1608,804,36.7726471468002,938,922.5,44.3054439754136,2546,1726.5,81.0780911222138,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","1.5","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",89,"thermaltime",1608,804,36.7726471468002,933,944.5,46.5134897275538,2541,1748.5,83.286136874354,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","1.5","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",238,"thermaltime",1608,804,36.7726471468002,933,944.5,46.5134897275538,2541,1748.5,83.286136874354,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","1.5","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",160,"thermaltime",1608,804,36.7726471468002,1001,1101,53.3750101473377,2609,1905,90.1476572941379,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","1.5","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",238,"thermaltime",2352,1176,54.2315962221777,933,944.5,46.5134897275538,3285,2120.5,100.745085949731,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","1.5","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",160,"thermaltime",2352,1176,54.2315962221777,1001,1101,53.3750101473377,3353,2277,107.606606369515,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","1.5","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",89,"thermaltime",2352,1176,54.2315962221777,933,944.5,46.5134897275538,3285,2120.5,100.745085949731,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","1.5","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",204,"thermaltime",2352,1176,54.2315962221777,938,922.5,44.3054439754136,3290,2098.5,98.5370401975913,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","111","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",1,"daystobudburst",2664,2664,74.1858024623876,938,922.5,44.3054439754136,3602,3586.5,118.491246437801,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","111","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",4,"daystobudburst",2664,2664,74.1858024623876,933,944.5,46.5134897275538,3597,3608.5,120.699292189941,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",17,"daystobudburst",936,936,25.5135653955933,933,944.5,46.5134897275538,1869,1880.5,72.0270551231471,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",11,"daystobudburst",936,936,25.5135653955933,938,922.5,44.3054439754136,1874,1858.5,69.8190093710069,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",12.332,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",9.697,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",16.506,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",7.471,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",7.359,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",9.518,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",9.041,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",13.881,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",5.988,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",14,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",11.63,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",10.901,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","55","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",8,"daystobudburst",1320,1320,36.3296180771032,938,922.5,44.3054439754136,2258,2242.5,80.6350620525168,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","55","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",13,"daystobudburst",1320,1320,36.3296180771032,933,944.5,46.5134897275538,2253,2264.5,82.843107804657,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",10,"daystobudburst",1608,1608,44.4416575882356,933,944.5,46.5134897275538,2541,2552.5,90.9551473157894,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",6,"daystobudburst",1608,1608,44.4416575882356,938,922.5,44.3054439754136,2546,2530.5,88.7471015636492,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","9","9","8","16","daystobudburst","timeonly",14,"daystobudburst",1776,1776,49.1736806363961,933,115.5,46.5134897275538,2709,1891.5,95.6871703639499,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","3","0","74","9","9","8","16","daystobudburst","timeonly",15,"daystobudburst",1776,1776,49.1736806363961,1001,52,53.3750101473377,2777,1828,102.548690783734,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","15","15","8","16","daystobudburst","timeonly",8,"daystobudburst",1776,1776,49.1736806363961,933,944.5,46.5134897275538,2709,2720.5,95.6871703639499,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","74","9","9","8","16","daystobudburst","timeonly",11,"daystobudburst",1776,1776,49.1736806363961,938,223,44.3054439754136,2714,1999,93.4791246118097,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","12","12","8","16","daystobudburst","timeonly",10,"daystobudburst",1776,1776,49.1736806363961,933,944.5,46.5134897275538,2709,2720.5,95.6871703639499,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","3","0","74","12","12","8","16","daystobudburst","timeonly",12,"daystobudburst",1776,1776,49.1736806363961,1001,1101,53.3750101473377,2777,2877,102.548690783734,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","74","15","15","8","16","daystobudburst","timeonly",7,"daystobudburst",1776,1776,49.1736806363961,938,922.5,44.3054439754136,2714,2698.5,93.4791246118097,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","74","12","12","8","16","daystobudburst","timeonly",8,"daystobudburst",1776,1776,49.1736806363961,938,922.5,44.3054439754136,2714,2698.5,93.4791246118097,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","15","15","8","16","daystobudburst","timeonly",11,"daystobudburst",1776,1776,49.1736806363961,933,944.5,46.5134897275538,2709,2720.5,95.6871703639499,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","3","0","74","15","15","8","16","daystobudburst","timeonly",9,"daystobudburst",1776,1776,49.1736806363961,1001,1101,53.3750101473377,2777,2877,102.548690783734,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","9","9","8","16","daystobudburst","timeonly",17,"daystobudburst",1776,1776,49.1736806363961,933,-21,46.5134897275538,2709,1755,95.6871703639499,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","12","12","8","16","daystobudburst","timeonly",14,"daystobudburst",1776,1776,49.1736806363961,933,944.5,46.5134897275538,2709,2720.5,95.6871703639499,12,12,16,8,12
